t,r11,r12,r13,r21,r22,r23,r31,r32,r33
1708857508169332,-3.15532e-06,-1,-3.42254e-06,0.363093,-4.33464e-06,0.931753,-0.931753,1.69727e-06,0.363093
1708857508179089,-3.46531e-06,-1,-3.43244e-06,0.356156,-4.44155e-06,0.934427,-0.934427,2.0156e-06,0.356156
1708857508189415,-3.38078e-06,-1,-3.44168e-06,0.349447,-4.4061e-06,0.936956,-0.936956,1.96496e-06,0.349447
1708857508199059,-3.47624e-06,-1,-3.45068e-06,0.342797,-4.43325e-06,0.939409,-0.939409,2.08272e-06,0.342797
1708857508209333,-3.715e-06,-1,-3.45968e-06,0.335999,-4.50678e-06,0.941863,-0.941863,2.33657e-06,0.335999
1708857508219046,-2.95953e-06,-1,-3.46822e-06,0.329374,-4.24949e-06,0.9442,-0.9442,1.65205e-06,0.329374
1708857508229267,-3.39056e-06,-1,-3.47669e-06,0.322747,-4.38493e-06,0.946485,-0.946485,2.08703e-06,0.322747
1708857508239054,-2.97045e-06,-1,-3.48497e-06,0.316042,-4.24514e-06,0.948745,-0.948745,1.7168e-06,0.316042
1708857508248997,-2.98251e-06,-1,-3.49283e-06,0.309497,-4.24441e-06,0.9509,-0.9509,1.75505e-06,0.309497
1708857508259043,-3.20936e-06,-1,-3.50087e-06,0.302779,-4.30827e-06,0.953061,-0.953061,1.99872e-06,0.302779
1708857508269420,-2.52561e-06,-1,-3.50859e-06,0.296052,-4.09902e-06,0.955172,-0.955172,1.37367e-06,0.296052
1708857508279508,-3.1974e-06,-1,-3.51572e-06,0.289694,-4.29123e-06,0.957119,-0.957119,2.04181e-06,0.289694
1708857508289487,-3.13751e-06,-1,-3.5229e-06,0.283219,-4.26726e-06,0.959055,-0.959055,2.01129e-06,0.283219
1708857508299231,-2.8627e-06,-1,-3.52965e-06,0.276881,-4.18429e-06,0.960904,-0.960904,1.77349e-06,0.276881
1708857508309031,-3.09183e-06,-1,-3.53597e-06,0.270782,-4.24108e-06,0.962641,-0.962641,2.01884e-06,0.270782
1708857508319239,-2.8888e-06,-1,-3.54246e-06,0.264451,-4.18029e-06,0.964399,-0.964399,1.84915e-06,0.264451
1708857508329354,-2.41058e-06,-1,-3.54863e-06,0.258231,-4.05076e-06,0.966083,-0.966083,1.41245e-06,0.258231
1708857508338973,-2.38908e-06,-1,-3.55425e-06,0.252378,-4.04215e-06,0.967629,-0.967629,1.41473e-06,0.252378
1708857508349181,-3.1942e-06,-1,-3.55992e-06,0.246432,-4.23729e-06,0.96916,-0.96916,2.21841e-06,0.246432
1708857508359375,-2.69311e-06,-1,-3.56534e-06,0.240539,-4.10846e-06,0.970639,-0.970639,1.75643e-06,0.240539
1708857508369145,-3.00807e-06,-1,-3.57037e-06,0.234908,-4.17708e-06,0.972018,-0.972018,2.08519e-06,0.234908
1708857508379426,-2.8793e-06,-1,-3.57538e-06,0.229228,-4.14019e-06,0.973373,-0.973373,1.98306e-06,0.229228
1708857508388964,-2.85807e-06,-1,-3.5803e-06,0.223446,-4.1284e-06,0.974716,-0.974716,1.9858e-06,0.223446
1708857508399475,-2.7298e-06,-1,-3.5849e-06,0.21789,-4.09356e-06,0.975973,-0.975973,1.88309e-06,0.21789
1708857508409300,-2.58958e-06,-1,-3.58941e-06,0.212354,-4.05746e-06,0.977193,-0.977193,1.76829e-06,0.212354
1708857508419476,-2.79613e-06,-1,-3.59397e-06,0.206584,-4.09408e-06,0.978429,-0.978429,1.99336e-06,0.206584
1708857508429078,-2.37973e-06,-1,-3.59828e-06,0.200894,-4.003e-06,0.979613,-0.979613,1.60835e-06,0.200894
1708857508439280,-2.63526e-06,-1,-3.60234e-06,0.195427,-4.04788e-06,0.980718,-0.980718,1.88046e-06,0.195427
1708857508449428,-2.83059e-06,-1,-3.60641e-06,0.189833,-4.07817e-06,0.981816,-0.981816,2.0945e-06,0.189833
1708857508459157,-2.61896e-06,-1,-3.61018e-06,0.184439,-4.03128e-06,0.982844,-0.982844,1.90818e-06,0.184439
1708857508469292,-2.10882e-06,-1,-3.61361e-06,0.179352,-3.93323e-06,0.983785,-0.983785,1.42652e-06,0.179352
1708857508479404,-2.36605e-06,-1,-3.61698e-06,0.174309,-3.97403e-06,0.984691,-0.984691,1.69936e-06,0.174309
1708857508489202,-2.44298e-06,-1,-3.62028e-06,0.169167,-3.98137e-06,0.985587,-0.985587,1.79534e-06,0.169167
1708857508499483,-1.96928e-06,-1,-3.62335e-06,0.164179,-3.8975e-06,0.986431,-0.986431,1.34768e-06,0.164179
1708857508509167,-2.33524e-06,-1,-3.62619e-06,0.159415,-3.95209e-06,0.987212,-0.987212,1.7273e-06,0.159415
1708857508519225,-2.58114e-06,-1,-3.62905e-06,0.15456,-3.98438e-06,0.987983,-0.987983,1.98922e-06,0.15456
1708857508529408,-2.49133e-06,-1,-3.63181e-06,0.149691,-3.96382e-06,0.988733,-0.988733,1.91961e-06,0.149691
1708857508539464,-2.16233e-06,-1,-3.63438e-06,0.14498,-3.90947e-06,0.989435,-0.989435,1.61257e-06,0.14498
1708857508549191,-2.64944e-06,-1,-3.63673e-06,0.140517,-3.97294e-06,0.990078,-0.990078,2.11213e-06,0.140517
1708857508558988,-2.53651e-06,-1,-3.63912e-06,0.135904,-3.95007e-06,0.990722,-0.990722,2.0184e-06,0.135904
1708857508569191,-2.30364e-06,-1,-3.64144e-06,0.13123,-3.91225e-06,0.991352,-0.991352,1.80585e-06,0.13123
1708857508579277,-2.50333e-06,-1,-3.6435e-06,0.126872,-3.93166e-06,0.991919,-0.991919,2.02084e-06,0.126872
1708857508589136,-2.64379e-06,-1,-3.64542e-06,0.122675,-3.94221e-06,0.992447,-0.992447,2.17662e-06,0.122675
1708857508599285,-2.72423e-06,-1,-3.6473e-06,0.118488,-3.94439e-06,0.992955,-0.992955,2.27288e-06,0.118488
1708857508609477,-2.24156e-06,-1,-3.64912e-06,0.114331,-3.88147e-06,0.993443,-0.993443,1.80966e-06,0.114331
1708857508619339,-2.53822e-06,-1,-3.65081e-06,0.110239,-3.90837e-06,0.993905,-0.993905,2.12029e-06,0.110239
1708857508629007,-2.52361e-06,-1,-3.65238e-06,0.106261,-3.89986e-06,0.994338,-0.994338,2.12122e-06,0.106261
1708857508639359,-2.22149e-06,-1,-3.65388e-06,0.102317,-3.862e-06,0.994752,-0.994752,1.83598e-06,0.102317
1708857508649216,-2.27868e-06,-1,-3.65537e-06,0.0983512,-3.86176e-06,0.995152,-0.995152,1.90813e-06,0.0983512
1708857508659338,-2.44372e-06,-1,-3.65682e-06,0.0943394,-3.87105e-06,0.99554,-0.99554,2.08784e-06,0.0943394
1708857508669386,-2.36956e-06,-1,-3.65814e-06,0.0904555,-3.85748e-06,0.9959,-0.9959,2.02895e-06,0.0904555
1708857508679408,-2.03274e-06,-1,-3.65932e-06,0.0868464,-3.82203e-06,0.996222,-0.996222,1.70726e-06,0.0868464
1708857508689165,-2.2236e-06,-1,-3.66041e-06,0.0833561,-3.83303e-06,0.99652,-0.99652,1.91075e-06,0.0833561
1708857508699229,-2.21084e-06,-1,-3.66146e-06,0.0798814,-3.82636e-06,0.996804,-0.996804,1.91129e-06,0.0798814
1708857508709291,-2.00679e-06,-1,-3.66243e-06,0.0765029,-3.80523e-06,0.997069,-0.997069,1.72072e-06,0.0765029
1708857508718994,-2.28252e-06,-1,-3.66333e-06,0.0732622,-3.82071e-06,0.997313,-0.997313,2.008e-06,0.0732622
1708857508729144,-2.17502e-06,-1,-3.66414e-06,0.0701306,-3.80766e-06,0.997538,-0.997538,1.9127e-06,0.0701306
1708857508739371,-1.76792e-06,-1,-3.66495e-06,0.0669681,-3.77512e-06,0.997755,-0.997755,1.51851e-06,0.0669681
1708857508749002,-1.56491e-06,-1,-3.6657e-06,0.0638748,-3.75818e-06,0.997958,-0.997958,1.32757e-06,0.0638748
1708857508759227,-1.56581e-06,-1,-3.66639e-06,0.0608872,-3.75493e-06,0.998145,-0.998145,1.33967e-06,0.0608872
1708857508768984,-2.13019e-06,-1,-3.66704e-06,0.0579253,-3.78428e-06,0.998321,-0.998321,1.9142e-06,0.0579253
1708857508779179,-2.04776e-06,-1,-3.66764e-06,0.0550203,-3.77476e-06,0.998485,-0.998485,1.84287e-06,0.0550203
1708857508789208,-2.01318e-06,-1,-3.66818e-06,0.0521558,-3.76819e-06,0.998639,-0.998639,1.81912e-06,0.0521558
1708857508799389,-2.19444e-06,-1,-3.66872e-06,0.0492844,-3.77241e-06,0.998785,-0.998785,2.01096e-06,0.0492844
1708857508808976,-2.07693e-06,-1,-3.66921e-06,0.0466581,-3.76212e-06,0.998911,-0.998911,1.90347e-06,0.0466581
1708857508819286,-2.29567e-06,-1,-3.66962e-06,0.0442053,-3.76751e-06,0.999022,-0.999022,2.13121e-06,0.0442053
1708857508829404,-1.87961e-06,-1,-3.66997e-06,0.041879,-3.74547e-06,0.999123,-0.999123,1.72427e-06,0.041879
1708857508839358,-2.06308e-06,-1,-3.67031e-06,0.0396547,-3.74924e-06,0.999213,-0.999213,1.91591e-06,0.0396547
1708857508849351,-2.15096e-06,-1,-3.67063e-06,0.0374468,-3.74861e-06,0.999299,-0.999299,2.012e-06,0.0374468
1708857508859062,-2.04724e-06,-1,-3.6709e-06,0.0353412,-3.74096e-06,0.999375,-0.999375,1.91622e-06,0.0353412
1708857508869339,-1.84803e-06,-1,-3.67115e-06,0.033281,-3.73062e-06,0.999446,-0.999446,1.72482e-06,0.033281
1708857508879517,-1.92414e-06,-1,-3.67141e-06,0.0311927,-3.72965e-06,0.999513,-0.999513,1.80868e-06,0.0311927
1708857508889239,-1.54505e-06,-1,-3.67164e-06,0.029102,-3.71505e-06,0.999576,-0.999576,1.43754e-06,0.029102
1708857508899002,-1.82535e-06,-1,-3.67185e-06,0.0271079,-3.71998e-06,0.999633,-0.999633,1.72515e-06,0.0271079
1708857508909301,-2.12953e-06,-1,-3.67203e-06,0.0251077,-3.72434e-06,0.999685,-0.999685,2.03666e-06,0.0251077
1708857508919482,-1.54744e-06,-1,-3.67222e-06,0.02325,-3.7072e-06,0.99973,-0.99973,1.46165e-06,0.02325
1708857508929054,-1.91213e-06,-1,-3.67238e-06,0.0213677,-3.71239e-06,0.999772,-0.999772,1.83322e-06,0.0213677
1708857508939262,-1.82185e-06,-1,-3.6725e-06,0.0196489,-3.70759e-06,0.999807,-0.999807,1.74933e-06,0.0196489
1708857508949393,-2.07942e-06,-1,-3.6726e-06,0.017972,-3.70937e-06,0.999838,-0.999838,2.01309e-06,0.017972
1708857508959116,-1.96601e-06,-1,-3.67271e-06,0.0164589,-3.70457e-06,0.999865,-0.999865,1.90529e-06,0.0164589
1708857508969300,-2.09267e-06,-1,-3.6728e-06,0.0150729,-3.70393e-06,0.999886,-0.999886,2.03707e-06,0.0150729
1708857508979021,-1.80071e-06,-1,-3.67285e-06,0.013894,-3.69752e-06,0.999903,-0.999903,1.7495e-06,0.013894
1708857508989153,-1.89288e-06,-1,-3.6729e-06,0.0128538,-3.69693e-06,0.999917,-0.999917,1.84551e-06,0.0128538
1708857508999264,-1.96091e-06,-1,-3.67294e-06,0.0118401,-3.6959e-06,0.99993,-0.99993,1.91729e-06,0.0118401
1708857509009190,-1.78998e-06,-1,-3.67299e-06,0.010973,-3.69241e-06,0.99994,-0.99994,1.74957e-06,0.010973
1708857509019435,-2.13429e-06,-1,-3.67301e-06,0.0100998,-3.69438e-06,0.999949,-0.999949,2.09708e-06,0.0100998
1708857509029467,-1.95145e-06,-1,-3.67302e-06,0.00926373,-3.69094e-06,0.999957,-0.999957,1.91734e-06,0.00926373
1708857509039054,-2.0682e-06,-1,-3.67305e-06,0.00841168,-3.69032e-06,0.999965,-0.999965,2.03723e-06,0.00841168
1708857509049323,-2.4488e-06,-1,-3.67308e-06,0.00758843,-3.69156e-06,0.999971,-0.999971,2.42085e-06,0.00758843
1708857509059101,-2.82947e-06,-1,-3.67308e-06,0.00683385,-3.69233e-06,0.999977,-0.999977,2.80431e-06,0.00683385
1708857509069477,-2.32344e-06,-1,-3.67311e-06,0.00609756,-3.68721e-06,0.999981,-0.999981,2.301e-06,0.00609756
1708857509079154,-2.42876e-06,-1,-3.67314e-06,0.00541054,-3.68622e-06,0.999985,-0.999985,2.40885e-06,0.00541054
1708857509089378,-2.2225e-06,-1,-3.67315e-06,0.00474944,-3.68366e-06,0.999989,-0.999989,2.20503e-06,0.00474944
1708857509099017,-2.11244e-06,-1,-3.67316e-06,0.00415331,-3.6819e-06,0.999991,-0.999991,2.09717e-06,0.00415331
1708857509109154,-2.03849e-06,-1,-3.67317e-06,0.00359533,-3.68047e-06,0.999994,-0.999994,2.02527e-06,0.00359533
1708857509119335,-1.92873e-06,-1,-3.67318e-06,0.00307909,-3.6791e-06,0.999995,-0.999995,1.91741e-06,0.00307909
1708857509129436,-2.21466e-06,-1,-3.67319e-06,0.00261662,-3.67897e-06,0.999997,-0.999997,2.20504e-06,0.00261662
1708857509138958,-2.23736e-06,-1,-3.67319e-06,0.00224642,-3.67821e-06,0.999997,-0.999997,2.22911e-06,0.00224642
1708857509149181,-2.23633e-06,-1,-3.67319e-06,0.00196563,-3.67758e-06,0.999998,-0.999998,2.22911e-06,0.00196563
1708857509159388,-2.01986e-06,-1,-3.67319e-06,0.0017565,-3.67674e-06,0.999998,-0.999998,2.01341e-06,0.0017565
1708857509169056,-2.33079e-06,-1,-3.67319e-06,0.00159565,-3.67691e-06,0.999999,-0.999999,2.32493e-06,0.00159565
1708857509179368,-2.04264e-06,-1,-3.6732e-06,0.00145319,-3.67616e-06,0.999999,-0.999999,2.0373e-06,0.00145319
1708857509189160,-2.20993e-06,-1,-3.67319e-06,0.00132744,-3.67612e-06,0.999999,-0.999999,2.20505e-06,0.00132744
1708857509199403,-2.19761e-06,-1,-3.6732e-06,0.00120558,-3.67584e-06,0.999999,-0.999999,2.19318e-06,0.00120558
1708857509208997,-2.01743e-06,-1,-3.6732e-06,0.00109355,-3.6754e-06,0.999999,-0.999999,2.01341e-06,0.00109355
1708857509219191,-2.01698e-06,-1,-3.6732e-06,0.000970978,-3.67515e-06,1,-1,2.01341e-06,0.000970978
1708857509229151,-2.10032e-06,-1,-3.6732e-06,0.000851165,-3.67498e-06,1,-1,2.09719e-06,0.000851165
1708857509239498,-1.92013e-06,-1,-3.6732e-06,0.000738549,-3.67461e-06,1,-1,1.91742e-06,0.000738549
1708857509249125,-2.13569e-06,-1,-3.6732e-06,0.000652644,-3.67459e-06,1,-1,2.13329e-06,0.000652644
1708857509259312,-2.11131e-06,-1,-3.6732e-06,0.00056638,-3.67439e-06,1,-1,2.10923e-06,0.00056638
1708857509269517,-2.03917e-06,-1,-3.6732e-06,0.000508438,-3.67423e-06,1,-1,2.0373e-06,0.000508438
1708857509279336,-1.91913e-06,-1,-3.6732e-06,0.000465642,-3.67409e-06,1,-1,1.91742e-06,0.000465642
1708857509289071,-2.03891e-06,-1,-3.6732e-06,0.000437932,-3.67409e-06,1,-1,2.0373e-06,0.000437932
1708857509299147,-2.09871e-06,-1,-3.6732e-06,0.000414411,-3.67407e-06,1,-1,2.09719e-06,0.000414411
1708857509309338,-1.91881e-06,-1,-3.6732e-06,0.000377534,-3.67392e-06,1,-1,1.91742e-06,0.000377534
1708857509319122,-1.83496e-06,-1,-3.6732e-06,0.000358499,-3.67386e-06,1,-1,1.83364e-06,0.000358499
1708857509329485,-2.0984e-06,-1,-3.6732e-06,0.000330536,-3.67389e-06,1,-1,2.09719e-06,0.000330536
1708857509339064,-2.03839e-06,-1,-3.6732e-06,0.000297181,-3.6738e-06,1,-1,2.0373e-06,0.000297181
1708857509349353,-2.00236e-06,-1,-3.6732e-06,0.00027059,-3.67374e-06,1,-1,2.00137e-06,0.00027059
1708857509359115,-2.01425e-06,-1,-3.6732e-06,0.000229085,-3.67366e-06,1,-1,2.01341e-06,0.000229085
1708857509369374,-1.91811e-06,-1,-3.6732e-06,0.00018704,-3.67356e-06,1,-1,1.91742e-06,0.000187041
1708857509379161,-1.91795e-06,-1,-3.6732e-06,0.000145349,-3.67348e-06,1,-1,1.91742e-06,0.000145349
1708857509389089,-2.03767e-06,-1,-3.6732e-06,0.000100841,-3.6734e-06,1,-1,2.0373e-06,0.000100841
1708857509399333,-1.83385e-06,-1,-3.6732e-06,5.5974e-05,-3.6733e-06,1,-1,1.83364e-06,5.5974e-05
1708857509409557,-1.84571e-06,-1,-3.6732e-06,1.2485e-05,-3.67322e-06,1,-1,1.84566e-06,1.2485e-05
1708857509419283,-1.82153e-06,-1,-3.6732e-06,-1.81279e-05,-3.67317e-06,1,-1,1.8216e-06,-1.81279e-05
1708857509429427,-2.0132e-06,-1,-3.6732e-06,-5.61042e-05,-3.67309e-06,1,-1,2.01341e-06,-5.61042e-05
1708857509439083,-2.21677e-06,-1,-3.6732e-06,-8.09646e-05,-3.67302e-06,1,-1,2.21707e-06,-8.09646e-05
1708857509449125,-2.21669e-06,-1,-3.6732e-06,-0.000103188,-3.67297e-06,1,-1,2.21707e-06,-0.000103188
1708857509459290,-1.917e-06,-1,-3.6732e-06,-0.000113675,-3.67298e-06,1,-1,1.91742e-06,-0.000113675
1708857509468998,-2.0967e-06,-1,-3.6732e-06,-0.000134161,-3.67292e-06,1,-1,2.09719e-06,-0.000134161
1708857509479260,-2.01288e-06,-1,-3.6732e-06,-0.000144707,-3.67291e-06,1,-1,2.01341e-06,-0.000144707
1708857509489566,-1.91684e-06,-1,-3.6732e-06,-0.000158422,-3.67289e-06,1,-1,1.91742e-06,-0.000158422
1708857509499418,-2.01281e-06,-1,-3.6732e-06,-0.000163808,-3.67287e-06,1,-1,2.01341e-06,-0.000163808
1708857509509125,-2.01283e-06,-1,-3.6732e-06,-0.000157097,-3.67288e-06,1,-1,2.01341e-06,-0.000157097
1708857509519510,-2.01283e-06,-1,-3.6732e-06,-0.00015751,-3.67288e-06,1,-1,2.01341e-06,-0.00015751
1708857509529154,-2.21658e-06,-1,-3.6732e-06,-0.000133002,-3.6729e-06,1,-1,2.21707e-06,-0.000133002
1708857509539316,-1.7493e-06,-1,-3.6732e-06,-0.000102143,-3.67302e-06,1,-1,1.74967e-06,-0.000102143
1708857509549550,-1.91712e-06,-1,-3.6732e-06,-8.23018e-05,-3.67304e-06,1,-1,1.91742e-06,-8.23018e-05
1708857509559381,-2.21687e-06,-1,-3.6732e-06,-5.49778e-05,-3.67308e-06,1,-1,2.21707e-06,-5.49777e-05
1708857509569545,-2.217e-06,-1,-3.6732e-06,-1.98708e-05,-3.67315e-06,1,-1,2.21707e-06,-1.98708e-05
1708857509579179,-1.91746e-06,-1,-3.6732e-06,9.90317e-06,-3.67322e-06,1,-1,1.91742e-06,9.90318e-06
1708857509589570,-1.72591e-06,-1,-3.6732e-06,3.53028e-05,-3.67326e-06,1,-1,1.72578e-06,3.53028e-05
1708857509599231,-1.94169e-06,-1,-3.6732e-06,5.69873e-05,-3.67331e-06,1,-1,1.94148e-06,5.69873e-05
1708857509609311,-2.09744e-06,-1,-3.6732e-06,6.69942e-05,-3.67334e-06,1,-1,2.09719e-06,6.69942e-05
1708857509619110,-2.09746e-06,-1,-3.6732e-06,7.5024e-05,-3.67336e-06,1,-1,2.09719e-06,7.5024e-05
1708857509629075,-1.82193e-06,-1,-3.6732e-06,8.87986e-05,-3.67336e-06,1,-1,1.8216e-06,8.87986e-05
1708857509639283,-1.91773e-06,-1,-3.6732e-06,8.52039e-05,-3.67336e-06,1,-1,1.91742e-06,8.52039e-05
1708857509649387,-2.00166e-06,-1,-3.6732e-06,7.9691e-05,-3.67336e-06,1,-1,2.00137e-06,7.9691e-05
1708857509659160,-1.72607e-06,-1,-3.6732e-06,7.98636e-05,-3.67334e-06,1,-1,1.72578e-06,7.98636e-05
1708857509669559,-1.80981e-06,-1,-3.6732e-06,6.82988e-05,-3.67332e-06,1,-1,1.80956e-06,6.82988e-05
1708857509679239,-1.94165e-06,-1,-3.6732e-06,4.43903e-05,-3.67329e-06,1,-1,1.94148e-06,4.43903e-05
1708857509689530,-2.00144e-06,-1,-3.6732e-06,1.89839e-05,-3.67324e-06,1,-1,2.00137e-06,1.89839e-05
1708857509699324,-1.94147e-06,-1,-3.6732e-06,-4.38544e-06,-3.67319e-06,1,-1,1.94148e-06,-4.38544e-06
1708857509709068,-1.84557e-06,-1,-3.6732e-06,-2.5957e-05,-3.67315e-06,1,-1,1.84566e-06,-2.5957e-05
1708857509719296,-1.72561e-06,-1,-3.6732e-06,-4.52516e-05,-3.67312e-06,1,-1,1.72578e-06,-4.52516e-05
1708857509729522,-1.94126e-06,-1,-3.6732e-06,-6.15502e-05,-3.67308e-06,1,-1,1.94148e-06,-6.15502e-05
1708857509739338,-1.73742e-06,-1,-3.6732e-06,-6.31749e-05,-3.67309e-06,1,-1,1.73765e-06,-6.31749e-05
1708857509749075,-2.09693e-06,-1,-3.6732e-06,-7.15639e-05,-3.67305e-06,1,-1,2.09719e-06,-7.15639e-05
1708857509759476,-1.72549e-06,-1,-3.6732e-06,-7.84548e-05,-3.67306e-06,1,-1,1.72578e-06,-7.84548e-05
1708857509769117,-1.80924e-06,-1,-3.6732e-06,-8.60049e-05,-3.67304e-06,1,-1,1.80956e-06,-8.60049e-05
1708857509779358,-2.03699e-06,-1,-3.6732e-06,-8.40344e-05,-3.67303e-06,1,-1,2.0373e-06,-8.40344e-05
1708857509789095,-1.82125e-06,-1,-3.6732e-06,-9.50598e-05,-3.67303e-06,1,-1,1.8216e-06,-9.50598e-05
1708857509799388,-1.94112e-06,-1,-3.6732e-06,-9.85357e-05,-3.67301e-06,1,-1,1.94148e-06,-9.85357e-05
1708857509809047,-1.72543e-06,-1,-3.6732e-06,-9.47604e-05,-3.67304e-06,1,-1,1.72578e-06,-9.47604e-05
1708857509819398,-1.73733e-06,-1,-3.6732e-06,-8.77494e-05,-3.67305e-06,1,-1,1.73765e-06,-8.77494e-05
1708857509829283,-1.91713e-06,-1,-3.6732e-06,-7.84017e-05,-3.67305e-06,1,-1,1.91742e-06,-7.84017e-05
1708857509839511,-1.72558e-06,-1,-3.6732e-06,-5.50325e-05,-3.6731e-06,1,-1,1.72578e-06,-5.50325e-05
1708857509849199,-1.82151e-06,-1,-3.6732e-06,-2.56111e-05,-3.67315e-06,1,-1,1.8216e-06,-2.56111e-05
1708857509859319,-1.72578e-06,-1,-3.6732e-06,3.94625e-07,-3.6732e-06,1,-1,1.72578e-06,3.94631e-07
1708857509869476,-1.82169e-06,-1,-3.6732e-06,2.49023e-05,-3.67325e-06,1,-1,1.8216e-06,2.49023e-05
1708857509879332,-1.72595e-06,-1,-3.6732e-06,4.60544e-05,-3.67328e-06,1,-1,1.72578e-06,4.60544e-05
1708857509889473,-1.84589e-06,-1,-3.6732e-06,6.29522e-05,-3.67332e-06,1,-1,1.84566e-06,6.29522e-05
1708857509899178,-1.94176e-06,-1,-3.6732e-06,7.61948e-05,-3.67335e-06,1,-1,1.94148e-06,7.61948e-05
1708857509909275,-1.82192e-06,-1,-3.6732e-06,8.62615e-05,-3.67336e-06,1,-1,1.8216e-06,8.62615e-05
1708857509919356,-1.80991e-06,-1,-3.6732e-06,9.501e-05,-3.67337e-06,1,-1,1.80956e-06,9.501e-05
1708857509929438,-1.72616e-06,-1,-3.6732e-06,0.000103219,-3.67338e-06,1,-1,1.72578e-06,0.000103219
1708857509939075,-1.63019e-06,-1,-3.6732e-06,0.000109152,-3.67338e-06,1,-1,1.62979e-06,0.000109152
1708857509949480,-1.91783e-06,-1,-3.6732e-06,0.000112327,-3.67342e-06,1,-1,1.91742e-06,0.000112327
1708857509959255,-1.91782e-06,-1,-3.6732e-06,0.000109631,-3.67341e-06,1,-1,1.91742e-06,0.000109631
1708857509969205,-1.82199e-06,-1,-3.6732e-06,0.000104897,-3.67339e-06,1,-1,1.8216e-06,0.000104897
1708857509979022,-1.82195e-06,-1,-3.6732e-06,9.49502e-05,-3.67338e-06,1,-1,1.8216e-06,9.49502e-05
1708857509989335,-1.72609e-06,-1,-3.6732e-06,8.35651e-05,-3.67335e-06,1,-1,1.72578e-06,8.35651e-05
1708857509999059,-1.9417e-06,-1,-3.6732e-06,5.82783e-05,-3.67332e-06,1,-1,1.94148e-06,5.82783e-05
1708857510009442,-1.62991e-06,-1,-3.6732e-06,3.34111e-05,-3.67326e-06,1,-1,1.62979e-06,3.34111e-05
1708857510019242,-1.82165e-06,-1,-3.6732e-06,1.24987e-05,-3.67323e-06,1,-1,1.8216e-06,1.24987e-05
1708857510029371,-1.72576e-06,-1,-3.6732e-06,-6.61612e-06,-3.67319e-06,1,-1,1.72578e-06,-6.61612e-06
1708857510039010,-1.84558e-06,-1,-3.6732e-06,-2.33941e-05,-3.67316e-06,1,-1,1.84566e-06,-2.33941e-05
1708857510049337,-1.6417e-06,-1,-3.6732e-06,-3.65168e-05,-3.67314e-06,1,-1,1.64183e-06,-3.65168e-05
1708857510059250,-1.72561e-06,-1,-3.6732e-06,-4.56848e-05,-3.67313e-06,1,-1,1.72578e-06,-4.56847e-05
1708857510069525,-1.80937e-06,-1,-3.6732e-06,-5.1617e-05,-3.67311e-06,1,-1,1.80956e-06,-5.1617e-05
1708857510079246,-1.84546e-06,-1,-3.6732e-06,-5.55719e-05,-3.6731e-06,1,-1,1.84566e-06,-5.55719e-05
1708857510089427,-1.80934e-06,-1,-3.6732e-06,-5.89873e-05,-3.6731e-06,1,-1,1.80956e-06,-5.89873e-05
1708857510099309,-1.80932e-06,-1,-3.6732e-06,-6.39607e-05,-3.67309e-06,1,-1,1.80956e-06,-6.39607e-05
1708857510109031,-1.92918e-06,-1,-3.6732e-06,-6.98329e-05,-3.67307e-06,1,-1,1.92944e-06,-6.98329e-05
1708857510119348,-1.84538e-06,-1,-3.6732e-06,-7.75628e-05,-3.67306e-06,1,-1,1.84566e-06,-7.75628e-05
1708857510129063,-1.62948e-06,-1,-3.6732e-06,-8.56522e-05,-3.67307e-06,1,-1,1.62979e-06,-8.56522e-05
1708857510139149,-1.82128e-06,-1,-3.6732e-06,-8.8049e-05,-3.67304e-06,1,-1,1.8216e-06,-8.8049e-05
1708857510149390,-1.72547e-06,-1,-3.67321e-06,-8.37347e-05,-3.67306e-06,1,-1,1.72578e-06,-8.37347e-05
1708857510159145,-1.7255e-06,-1,-3.6732e-06,-7.64842e-05,-3.67307e-06,1,-1,1.72578e-06,-7.64842e-05
1708857510169384,-1.84541e-06,-1,-3.67321e-06,-6.86346e-05,-3.67308e-06,1,-1,1.84566e-06,-6.86346e-05
1708857510179064,-1.64165e-06,-1,-3.6732e-06,-4.86808e-05,-3.67312e-06,1,-1,1.64183e-06,-4.86808e-05
1708857510189463,-1.82151e-06,-1,-3.67321e-06,-2.44127e-05,-3.67316e-06,1,-1,1.8216e-06,-2.44127e-05
