t,ax,ay,az
1708857508427219,-0.205078,0.883789,0.15332
1708857508431158,-0.0952148,0.843262,0.14209
1708857508435083,-0.0952148,0.871826,0.00415039
1708857508439007,-0.178467,0.871826,0.00415039
1708857508442970,-0.237305,1.04761,0.0373535
1708857508446911,-0.237305,1.04761,0.108643
1708857508450796,-0.206543,1.32007,0.108643
1708857508454734,-0.236816,1.11548,0.123779
1708857508458653,-0.236816,1.11548,0.100586
1708857508462578,-0.159912,1.21924,0.100586
1708857508466533,-0.060791,0.980469,0.101074
1708857508470491,-0.060791,0.980469,0.0893555
1708857508474384,-0.102539,0.799072,0.0268555
1708857508478315,-0.0771484,1.24438,0.0131836
1708857508482278,-0.139648,1.24438,0.0146484
1708857508486171,-0.171875,1.01172,0.139648
1708857508490118,-0.133057,1.26489,0.108643
1708857508494032,-0.133057,1.26489,0.108643
1708857508497963,-0.196045,1.05469,0.0751953
1708857508501934,-0.242188,0.865967,0.0983887
1708857508505863,-0.0546875,0.865967,0.0983887
1708857508509780,-0.110107,0.945312,0.0219727
1708857508513764,-0.110107,0.82373,0.105225
1708857508517732,-0.144775,0.82373,0.105225
1708857508521627,-0.122314,1.13525,0.127197
1708857508525554,-0.122314,1.24048,0.0739746
1708857508529476,-0.215332,1.24048,0.0739746
1708857508533416,-0.166748,1.06226,0.0710449
1708857508537381,-0.166748,1.00537,0.0646973
1708857508541258,-0.0722656,1.13037,0.0646973
1708857508545219,-0.0681152,0.86084,0.0952148
1708857508549172,-0.0681152,0.873047,0.0812988
1708857508553111,-0.0336914,0.998047,0.0812988
1708857508557005,-0.0830078,1.09033,0.0893555
1708857508560928,-0.0830078,1.11646,0.0666504
1708857508564849,-0.122803,0.991455,0.0666504
1708857508568781,-0.168701,1.20215,0.0615234
1708857508572700,-0.168701,1.20215,0.110596
1708857508576618,-0.144775,0.985107,0.110596
1708857508580571,-0.143555,1.15771,0.074707
1708857508584485,-0.143555,1.15771,0.125488
1708857508588409,-0.0573731,1.16089,0.125488
1708857508592390,-0.0561523,0.848877,0.059082
1708857508596307,-0.0561523,0.848877,0.0336914
1708857508600211,-0.0681152,1.03369,0.0336914
1708857508604145,-0.0991211,0.955811,0.0969238
1708857508608092,-0.0991211,0.955811,0.0959473
1708857508612017,-0.124023,1.22363,0.0959473
1708857508615949,-0.0778809,1.29517,0.0974121
1708857508619870,-0.140381,1.29517,0.0776367
1708857508623879,-0.110352,0.992432,0.0776367
1708857508627796,-0.0678711,1.10693,0.0324707
1708857508631725,-0.0678711,1.10693,0.0324707
1708857508635675,-0.0361328,0.78833,0.0788574
1708857508639570,-0.0361328,0.800049,0.103516
1708857508643490,-0.0324707,0.800049,0.103516
1708857508647469,-0.101318,0.926514,0.101074
1708857508651342,-0.101318,0.981201,0.0593262
1708857508655277,-0.173096,0.981201,0.0593262
1708857508659209,-0.144043,1.26123,0.0759277
1708857508663141,-0.144043,1.11597,0.0856934
1708857508667101,-0.161865,1.11597,0.0856934
1708857508670998,-0.067627,1.12915,0.076416
1708857508674933,-0.067627,1.13794,0.118408
1708857508678933,-0.0187988,1.07544,0.118408
1708857508682837,0,1.00391,0.0834961
1708857508686673,0,1.06079,0.0439453
1708857508690628,-0.00317383,1.18579,0.0439453
1708857508694534,-0.0551758,0.941406,0.0876465
1708857508698455,-0.0551758,0.941406,0.0893555
1708857508702422,-0.0515137,1.10278,0.0893555
1708857508706307,-0.123535,1.12402,0.0805664
1708857508710235,-0.123535,1.12402,0.109863
1708857508714165,-0.100342,1.02686,0.109863
1708857508718083,-0.0810547,1.20703,0.0681152
1708857508721989,-0.0810547,1.20703,0.122314
1708857508725925,-0.050293,0.952637,0.0598144
1708857508729848,-0.00195313,1.04858,0.076416
1708857508733777,-0.00195313,1.04858,0.113281
1708857508737690,0.0251465,1.02539,0.113281
1708857508741594,0.0473633,0.904053,0.0720215
1708857508745535,-0.0151367,0.904053,0.0720215
1708857508749448,-0.0397949,1.12134,0.0776367
1708857508753375,-0.0397949,0.845215,0.112061
1708857508757308,-0.048584,0.845215,0.112061
1708857508761238,-0.0751953,1.18433,0.0456543
1708857508765169,-0.0751953,1.06519,0.0830078
1708857508769100,-0.0952148,1.06519,0.0830078
1708857508773024,-0.0571289,1.04395,0.101318
1708857508776960,-0.0571289,1.17749,0.0683594
1708857508780882,-0.045166,1.17749,0.0683594
1708857508784820,-0.0253906,0.966309,0.0644531
1708857508788845,-0.0253906,0.955566,0.0688477
1708857508792781,0.0270996,1.01807,0.0688477
1708857508796619,0,1.06079,0.0861816
1708857508800464,0,1.03467,0.0996094
1708857508804401,-0.0273438,0.909668,0.0996094
1708857508808345,-0.0483398,1.29126,0.0778809
1708857508812271,-0.0483398,1.29126,0.106201
1708857508816181,-0.0808105,1.05103,0.106201
1708857508820110,-0.0593262,1.11597,0.0734863
1708857508824033,-0.0593262,1.11597,0.0820312
1708857508827957,-0.0219727,1.08374,0.0820312
1708857508831902,-0.0183105,0.923584,0.0888672
1708857508835845,-0.0183105,0.923584,0.095459
1708857508839767,0.00097656,1.18945,0.095459
1708857508843700,0.0126953,0.98877,0.0705566
1708857508847649,-0.0498047,0.98877,0.0991211
1708857508851565,-0.0419922,1.16309,0.0366211
1708857508855500,-0.00439453,1.09595,0.0837402
1708857508859409,-0.00439453,1.09595,0.121338
1708857508863355,-0.0532227,0.984863,0.0588379
1708857508867300,-0.0383301,1.10229,0.116211
1708857508871199,0.0241699,1.10229,0.116211
1708857508875103,-0.0131836,0.826904,0.106201
1708857508879054,-0.0131836,1.08618,0.0275879
1708857508882973,-0.0334473,1.08618,0.0275879
1708857508886937,-0.0195312,0.927979,0.11377
1708857508890847,-0.0195312,0.933105,0.117676
1708857508894788,-0.0236816,0.933105,0.117676
1708857508898878,-0.0651855,1.12012,0.0698242
1708857508902708,-0.0651855,0.923828,0.118408
1708857508906626,-0.0112305,0.923828,0.118408
1708857508910537,0.00341797,1.0249,0.0307617
1708857508914448,0.00341797,1.0271,0.050293
1708857508918363,-0.0390625,1.0271,0.050293
1708857508922296,0.0273438,1.021,0.0986328
1708857508926201,0.0273438,1.04517,0.0600586
1708857508930139,-0.0253906,1.23267,0.0600586
1708857508934061,-0.00415039,0.956299,0.100098
1708857508937987,-0.00415039,0.956299,0.0627441
1708857508941919,0.0234375,1.18872,0.0627441
1708857508945825,0.0412598,1.08813,0.0751953
1708857508949781,0.0412598,1.08813,0.0847168
1708857508953708,-0.0192871,0.975342,0.0847168
1708857508957636,0.0290527,1.2627,0.117676
1708857508961560,0.0290527,1.2627,0.105469
1708857508965521,-0.0395508,1.00757,0.105469
1708857508969408,-0.0224609,1.22192,0.059082
1708857508973341,-0.0224609,1.22192,0.0424805
1708857508977250,0.0290527,1.09668,0.10498
1708857508981164,0.00561523,0.973633,0.0664062
1708857508985068,0.00561523,0.973633,0.0664062
1708857508988988,0.0202637,1.16309,0.0520019
1708857508992891,0.0202637,0.930664,0.114014
1708857508996822,0.0146484,0.930664,0.114014
1708857509000758,0.00170898,1.09961,0.0578613
1708857509004673,0.00170898,1.08252,0.0771484
1708857509008670,0.00292969,1.08252,0.0771484
1708857509012579,-0.0136719,1.02466,0.0898438
1708857509016551,-0.0136719,1.15186,0.079834
1708857509020440,0.00048828,1.15186,0.079834
1708857509024371,0.0246582,0.882568,0.128418
1708857509028298,0.0246582,0.886475,0.0673828
1708857509032228,0.00927734,0.948975,0.0673828
1708857509036144,0.013916,1.04736,0.0852051
1708857509040046,0.013916,1.01831,0.0737305
1708857509043990,-0.0202637,0.893311,0.0737305
1708857509047914,-0.0224609,1.18628,0.0693359
1708857509051830,-0.0224609,1.18628,0.0974121
1708857509055800,-0.0344238,0.984863,0.0974121
1708857509059684,-0.0361328,0.956787,0.0615234
1708857509063616,-0.0361328,0.956787,0.0805664
1708857509067556,0.0229492,1.10571,0.0805664
1708857509071452,-0.00708008,0.956055,0.0544434
1708857509075385,-0.00708008,0.956055,0.0349121
1708857509079318,0.0302734,1.04834,0.0974121
1708857509083204,0.012207,1.13843,0.0839844
1708857509087156,0.012207,1.13843,0.0947266
1708857509091050,-0.00561523,0.98291,0.0947266
1708857509094973,-0.0417481,1.10718,0.0976562
1708857509098889,0.020752,1.10718,0.0976562
1708857509102796,0.00097656,1.00537,0.0717773
1708857509106724,0.00097656,0.981689,0.0744629
1708857509110662,0.0126953,0.981689,0.0744629
1708857509114621,0.0219727,1.04883,0.0947266
1708857509118580,0.0219727,0.991211,0.0720215
1708857509122508,-0.00927734,0.991211,0.0720215
1708857509126406,0.00073242,1.0542,0.0715332
1708857509130300,0.00073242,1.08301,0.074707
1708857509134205,-0.00073242,1.08301,0.074707
1708857509138117,-0.00463867,1.06201,0.0637207
1708857509142028,-0.00463867,1.00244,0.0849609
1708857509145980,0.0192871,1.12744,0.0849609
1708857509149907,0.0185547,1.03564,0.0844727
1708857509153783,0.0185547,1.05322,0.0922852
1708857509157713,0.0297852,1.05322,0.0922852
1708857509161629,0.0307617,1.06641,0.074707
1708857509165549,0.0307617,1.06641,0.0966797
1708857509169523,0.0236816,1.02979,0.0966797
1708857509173407,0.0134277,1.0271,0.0942383
1708857509177319,0.0134277,1.0271,0.0769043
1708857509181263,-0.00463867,1.01636,0.0769043
1708857509185164,0.00708008,0.992188,0.0878906
1708857509189092,0.00708008,0.992188,0.0717773
1708857509193008,-0.00537109,0.988281,0.0717773
1708857509196967,-0.00463867,0.987549,0.0666504
1708857509200895,-0.00463867,0.987549,0.0822754
1708857509204809,0.0090332,0.990479,0.0822754
1708857509208857,0.0136719,1.0083,0.0749512
1708857509212654,0.0136719,1.0083,0.0749512
1708857509216588,0.0231934,1.01978,0.0847168
1708857509220509,0.0231934,1.02051,0.0800781
1708857509224406,0.0231934,1.02051,0.0800781
1708857509228391,0.0192871,1.01587,0.0847168
1708857509232308,0.0192871,1.02002,0.0871582
1708857509236256,0.017334,1.02002,0.0871582
1708857509240135,0.0195312,1.02441,0.0910645
1708857509244030,0.0195312,1.01709,0.090332
1708857509247953,0.0129394,1.01709,0.090332
1708857509251893,0.0102539,1.01318,0.0834961
1708857509255800,0.0102539,1.02002,0.0791016
1708857509259680,0.0126953,1.02002,0.0791016
1708857509263627,0.00585938,1.0127,0.0756836
1708857509267531,0.00585938,1.0127,0.0756836
1708857509271486,-0.00219727,1.02002,0.0756836
1708857509275392,0.0090332,1.01367,0.0854492
1708857509279272,0.0090332,1.01367,0.0698242
1708857509283201,-0.00097656,1.00488,0.0698242
1708857509287095,0.0107422,1.00928,0.0910645
1708857509291025,0.0107422,1.00928,0.0932617
1708857509294949,0.00976563,0.997803,0.0932617
1708857509298869,0.0131836,1.00562,0.0891113
1708857509302796,0.0131836,1.00562,0.097168
1708857509306735,0.0192871,1.0127,0.097168
1708857509310658,0.00976563,1.00684,0.0852051
1708857509314615,0.00976563,1.00684,0.0776367
1708857509318504,0.0065918,1.01001,0.0776367
1708857509322412,0.00756836,1.00903,0.0803223
1708857509326322,0.00756836,1.00903,0.0803223
1708857509330231,0.00854492,1.00659,0.0769043
1708857509334150,0.00854492,1.00098,0.0786133
1708857509338134,0.00512695,1.00098,0.0786133
1708857509342055,0.00317383,0.998047,0.0808105
1708857509345983,0.00317383,0.999023,0.0756836
1708857509349906,0.00195313,0.999023,0.0756836
1708857509353826,0.0065918,0.995605,0.0773926
1708857509357760,0.0065918,0.943115,0.0817871
1708857509361686,0.0107422,1.00562,0.0817871
1708857509365555,0.00610352,1.01123,0.088623
1708857509369456,0.00610352,1.00586,0.090332
1708857509373351,0.00610352,1.00586,0.090332
1708857509377310,0.0134277,0.998047,0.0854492
1708857509381217,0.0134277,0.998047,0.083252
1708857509385140,0.00415039,1.00562,0.083252
1708857509389054,0.00585938,1.01147,0.0773926
1708857509392949,0.00585938,1.01147,0.0800781
1708857509396862,0.00488281,1.00586,0.0800781
1708857509400804,0.0109863,1.00659,0.0749512
1708857509404690,0.0109863,1.00659,0.0715332
1708857509408578,0.00732422,1.00659,0.0715332
1708857509412510,0.0104981,1.0105,0.0751953
1708857509416432,0.0104981,1.0105,0.0825195
1708857509420338,0.0134277,1.00879,0.0825195
1708857509424266,0.0158691,1.01514,0.0864258
1708857509428194,0.0158691,1.01514,0.0864258
1708857509432112,0.0158691,1.01904,0.0893555
1708857509436044,0.0158691,1.00879,0.0888672
1708857509439980,0.0148926,1.00879,0.0888672
1708857509443901,0.0126953,1.01001,0.0834961
1708857509447881,0.0126953,1.01685,0.0808105
1708857509451796,0.0102539,1.01685,0.0808105
1708857509455704,0.012207,1.00269,0.0844727
1708857509459626,0.012207,1.00708,0.0778809
1708857509463541,0.0146484,1.00708,0.0778809
1708857509467478,0.0078125,1.00659,0.0788574
1708857509471391,0.0078125,1.00293,0.0769043
1708857509475313,0.0078125,1.00293,0.0769043
1708857509479230,0.0100098,1.0083,0.0827637
1708857509483142,0.0100098,1.0083,0.0859375
1708857509487057,0.012207,1.00391,0.0859375
1708857509490999,0.012207,1.00098,0.0847168
1708857509494897,0.012207,1.00098,0.0854492
1708857509498884,0.0163574,1.0061,0.0854492
1708857509502723,0.0168457,1.01025,0.0791016
1708857509506645,0.0168457,1.01025,0.0822754
1708857509510546,0.0158691,1.0166,0.0822754
1708857509514461,0.0153809,1.01733,0.0861816
1708857509518456,0.0153809,1.01733,0.0908203
1708857509522403,0.0144043,1.01978,0.0908203
1708857509526321,0.0124512,1.00928,0.0759277
1708857509530279,0.0124512,1.00928,0.0773926
1708857509534170,0.0144043,1.01099,0.0773926
1708857509538092,0.0148926,1.0105,0.0756836
1708857509542048,0.0148926,1.0105,0.0756836
1708857509545968,0.0161133,1.01294,0.0688477
1708857509549861,0.0161133,1.01709,0.0793457
1708857509553812,0.0126953,1.01709,0.0793457
1708857509557705,0.00854492,1.00391,0.0822754
1708857509561641,0.00854492,0.996826,0.0839844
1708857509565572,0.00415039,0.996826,0.0839844
1708857509569483,0.00683594,1.00269,0.0822754
1708857509573406,0.00683594,1.06055,0.0856934
1708857509577331,0.00390625,0.998047,0.0856934
1708857509581245,0.00048828,1.00024,0.0839844
1708857509585151,0.00048828,1.00293,0.0842285
1708857509589052,0.00610352,1.00293,0.0842285
1708857509593000,0.00854492,1.00317,0.0739746
1708857509596903,0.00854492,1.00317,0.0791016
1708857509600806,0.013916,1.00439,0.0791016
1708857509604727,0.0148926,1.00562,0.076416
1708857509608649,0.0148926,1.00562,0.0773926
1708857509612585,0.0126953,1.01074,0.0773926
1708857509616476,0.00634766,1.01074,0.0861816
1708857509620429,0.00634766,1.01074,0.0915527
1708857509624311,0.0129394,1.00854,0.0915527
1708857509628320,0.00366211,1.00366,0.0854492
1708857509632186,0.00366211,1.00366,0.0820312
1708857509636084,0.00878906,0.999268,0.0820312
1708857509640017,0.0102539,0.994873,0.0771484
1708857509643951,0.0102539,0.994873,0.0771484
1708857509647881,0.0107422,0.992432,0.0839844
1708857509651828,0.00537109,0.997803,0.0810547
1708857509655742,0.00537109,0.997803,0.0810547
1708857509659628,0.00561523,1.00391,0.0805664
1708857509663534,0.00561523,1.00269,0.0847168
1708857509667481,0.00390625,1.00269,0.0847168
1708857509671392,0.00830078,1.01758,0.0720215
1708857509675298,0.00830078,1.00781,0.081543
1708857509679212,0.0112305,1.00781,0.081543
1708857509683132,0.00317383,0.998779,0.0788574
1708857509687072,0.00317383,0.939697,0.081543
1708857509690991,0.00244141,1.0022,0.081543
1708857509694863,0.00512695,1.0061,0.0825195
1708857509698774,0.00512695,1.00806,0.0791016
1708857509702679,0.0100098,1.00806,0.0791016
1708857509706630,0.0124512,1.00952,0.0839844
1708857509710524,0.0124512,1.00952,0.0847168
1708857509714441,0.0126953,1.0127,0.0847168
1708857509718370,0.0158691,1.01318,0.0847168
1708857509722304,0.0158691,1.01318,0.0808105
1708857509726192,0.0183105,1.0144,0.0808105
1708857509730131,0.0178223,1.01636,0.072998
1708857509734036,0.0178223,1.01636,0.0732422
1708857509738053,0.0166016,1.01392,0.0732422
1708857509741956,0.00952148,1.01123,0.0749512
1708857509745852,0.00952148,1.01123,0.0791016
1708857509749748,0.0100098,1.01001,0.0791016
1708857509753654,0.00708008,1.00562,0.0866699
1708857509757583,0.00708008,1.00562,0.0866699
1708857509761482,0.00585938,1.00244,0.0869141
1708857509765395,0.00585938,1.00391,0.0849609
1708857509769349,0.00927734,1.00391,0.0849609
1708857509773243,0.00708008,0.993164,0.0849609
1708857509777153,0.00708008,1.00659,0.0888672
1708857509781090,0.0114746,1.00659,0.0888672
1708857509784996,0.00610352,1.00952,0.0844727
1708857509788904,0.00610352,1.00732,0.0812988
1708857509792831,0.00927734,1.00732,0.0812988
1708857509796740,0.0126953,1.00952,0.0793457
1708857509800649,0.0126953,1.01367,0.0754395
1708857509804627,0.015625,1.01367,0.0754395
1708857509808512,0.0117188,1.01147,0.072998
1708857509812422,0.0117188,1.01147,0.0759277
1708857509816349,0.0197754,1.02002,0.0759277
1708857509820279,0.0114746,1.01514,0.0759277
1708857509824214,0.0114746,1.01514,0.0766602
1708857509828106,0.0129394,1.0127,0.0766602
1708857509832028,0.017334,1.00977,0.0744629
1708857509835947,0.017334,1.00977,0.0881348
1708857509839889,0.013916,1.00977,0.0881348
1708857509843789,0.0166016,1.01001,0.0849609
1708857509847757,0.0166016,1.01001,0.0861816
1708857509851694,0.0148926,1.01367,0.0861816
1708857509855609,0.0178223,1.00806,0.0844727
1708857509859569,0.0178223,1.00806,0.0844727
1708857509863440,0.0078125,1.0105,0.0820312
1708857509867356,0.0078125,1.00781,0.0786133
1708857509871271,0.00170898,1.00781,0.0786133
1708857509875196,0.00854492,1.00513,0.0827637
1708857509879103,0.00854492,1.00562,0.078125
1708857509882996,0.00024414,1.00562,0.078125
1708857509886911,0.00805664,0.991943,0.0791016
1708857509890872,0.00805664,0.994385,0.0800781
1708857509894773,-0.00024414,0.994385,0.0800781
1708857509898674,0.00927734,1.0022,0.0820312
1708857509902597,0.00927734,1.00122,0.0849609
1708857509906512,0.00268555,1.00122,0.0849609
1708857509910455,0.0141602,1.01123,0.0825195
1708857509914329,0.0141602,1.01123,0.0795898
1708857509918287,0.0146484,1.01465,0.0795898
1708857509922180,0.0144043,1.01929,0.0869141
1708857509926091,0.0144043,1.01929,0.0751953
1708857509930009,0.00927734,1.01538,0.0751953
1708857509933998,0.013916,1.00928,0.0839844
1708857509937843,0.013916,1.00928,0.0803223
1708857509941760,0.00952148,1.01172,0.0803223
1708857509945668,0.0065918,1.00537,0.076416
1708857509949614,0.0065918,1.00537,0.0803223
1708857509953515,0.00390625,0.998535,0.0803223
1708857509957481,0.00292969,1.00098,0.079834
1708857509961390,0.00292969,1.00098,0.0869141
1708857509965334,0.00683594,0.995605,0.0869141
1708857509969276,0.00830078,0.998779,0.0861816
1708857509973188,0.00830078,0.998779,0.0861816
1708857509977103,0.0107422,1.00098,0.0854492
1708857509981045,0.0107422,1.00513,0.081543
1708857509984976,0.0129394,1.00513,0.081543
1708857509988864,0.0107422,1.00708,0.081543
1708857509992804,0.0107422,1.01196,0.0759277
1708857509996747,0.00830078,1.01196,0.0759277
1708857510000680,0.00756836,1.00146,0.081543
1708857510004525,0.00756836,1.00854,0.078125
1708857510008473,0.00927734,1.00854,0.078125
1708857510012399,0.00683594,1.00415,0.0778809
1708857510016291,0.00683594,1.00513,0.0805664
1708857510020228,0.00976563,1.00513,0.0805664
1708857510024094,0.0102539,1.00708,0.0817871
1708857510028010,0.0102539,1.00708,0.0800781
1708857510031929,0.013916,1.00684,0.0800781
1708857510035847,0.0153809,1.01221,0.0827637
1708857510039775,0.0153809,1.01221,0.0810547
1708857510043666,0.0112305,1.02368,0.0810547
1708857510047592,0.0144043,1.01758,0.0888672
1708857510051528,0.0144043,1.01758,0.0861816
1708857510055419,0.0158691,1.01416,0.0861816
1708857510059349,0.0192871,1.01123,0.0834961
1708857510063244,0.0192871,1.01123,0.0844727
1708857510067227,0.0102539,1.00757,0.0844727
1708857510071170,0.0141602,1.00488,0.074707
1708857510075056,0.0141602,1.00488,0.074707
1708857510079028,0.00976563,0.999512,0.0837402
1708857510082935,0.00976563,1.00439,0.0810547
1708857510086833,0.0104981,1.00439,0.0810547
1708857510090752,0.00927734,1.00684,0.0800781
1708857510094660,0.00927734,1.01245,0.0869141
1708857510098580,0.0114746,1.01245,0.0869141
1708857510102520,0.0136719,1.00732,0.0795898
1708857510106440,0.0136719,1.00977,0.0847168
1708857510110394,0.00488281,1.00977,0.0847168
1708857510114286,0.0185547,1.01611,0.0751953
1708857510118206,0.0185547,1.00879,0.0844727
1708857510122148,0.0109863,1.00879,0.0844727
1708857510126062,0.0112305,1.00415,0.0788574
1708857510129982,0.0112305,1.00415,0.0876465
1708857510133876,0.0114746,1.00195,0.0876465
1708857510137793,0.00952148,1.0061,0.0791016
1708857510141699,0.00952148,1.0061,0.0805664
1708857510145621,0.00927734,1.00537,0.0805664
1708857510149564,0.0114746,1.00195,0.0805664
1708857510153470,0.0114746,1.00195,0.0803223
1708857510157346,0.0141602,1.01709,0.0803223
1708857510161280,0.017334,1.00488,0.0859375
1708857510165197,0.017334,1.00488,0.0869141
1708857510169110,0.0158691,1.01221,0.0869141
1708857510173028,0.0166016,1.00903,0.0827637
1708857510177000,0.0166016,1.00903,0.079834
1708857510180928,0.0151367,1.00757,0.079834
1708857510184828,0.012207,1.01855,0.0808105
1708857510188868,0.012207,1.01855,0.0808105
1708857510192687,0.0175781,1.02026,0.0810547
1708857510196570,0.0175781,1.01245,0.0844727
