t,fx,fy,fz,tx,ty,tz
1708857506752956,11.2247,-0.713015,1.65693,0.414209,-0.56794,-0.146961
1708857506754424,10.1891,-0.465536,1.75879,0.407664,-0.618778,-0.149885
1708857506755861,8.49818,-0.34027,1.47606,0.405601,-0.714315,-0.146927
1708857506757250,7.3875,0.026936,1.25823,0.37832,-0.773493,-0.152203
1708857506758689,6.71037,0.022037,0.910337,0.378325,-0.834668,-0.147191
1708857506760164,8.15803,-0.16042,0.945316,0.388793,-0.722032,-0.144507
1708857506761586,8.63535,-0.180942,1.37616,0.392546,-0.720504,-0.159497
1708857506762982,9.28048,-0.279466,1.79835,0.396234,-0.658814,-0.147369
1708857506764412,8.35909,-0.680446,1.89254,0.41892,-0.724216,-0.152092
1708857506765849,7.786,-1.12065,1.66511,0.436179,-0.747502,-0.149097
1708857506767283,7.36048,-1.39564,1.41248,0.45546,-0.787646,-0.147848
1708857506768727,8.44658,-1.69324,1.0235,0.465469,-0.747921,-0.149597
1708857506770138,10.4012,-1.65602,1.05992,0.462023,-0.609286,-0.144928
1708857506771588,10.9478,-1.75779,1.32852,0.470852,-0.614867,-0.157839
1708857506773019,11.9892,-1.69538,1.71736,0.47017,-0.516999,-0.147793
1708857506774454,10.6992,-1.54411,1.78592,0.459102,-0.605841,-0.150446
1708857506775872,9.61777,-1.44679,1.47718,0.459571,-0.673002,-0.151005
1708857506777307,9.22813,-1.26944,1.21239,0.446589,-0.674946,-0.144368
1708857506778746,8.88432,-0.630376,0.763659,0.414013,-0.73119,-0.151762
1708857506780211,10.0826,-0.41681,0.93521,0.400797,-0.61043,-0.140337
1708857506781636,9.40349,-0.247666,1.27085,0.398572,-0.694889,-0.160495
1708857506783042,9.70922,-0.019226,1.79701,0.38314,-0.641464,-0.147893
1708857506784485,8.77414,-0.17261,1.80771,0.3932,-0.69817,-0.144713
1708857506785942,8.24896,-0.242248,1.51452,0.400973,-0.734268,-0.152498
1708857506787335,7.98933,-0.34396,1.30979,0.401184,-0.727348,-0.143326
1708857506788770,7.30696,-0.664245,0.960358,0.409698,-0.815518,-0.157402
1708857506790212,9.21023,-1.05339,1.08455,0.430915,-0.661823,-0.144662
1708857506791667,9.45399,-1.28309,1.49604,0.448798,-0.704029,-0.158621
1708857506793083,11.3243,-1.51235,1.83083,0.459482,-0.557788,-0.145952
1708857506794503,11.1052,-1.59422,1.93732,0.464549,-0.580475,-0.148985
1708857506795939,10.1254,-1.65978,1.60576,0.463334,-0.643025,-0.153986
1708857506797388,9.40853,-1.68599,1.40717,0.464226,-0.658158,-0.143643
1708857506798795,8.66469,-1.68857,1.04448,0.464133,-0.765108,-0.155591
1708857506800230,11.1963,-1.62174,1.05513,0.468365,-0.577791,-0.144204
1708857506801662,12.0155,-1.16624,1.33209,0.442592,-0.562963,-0.152728
1708857506803108,13.3216,-0.762092,1.58933,0.419656,-0.475128,-0.15399
1708857506804531,12.6195,-0.545218,1.63891,0.41907,-0.473004,-0.148256
1708857506805963,9.84424,-0.03824,1.57301,0.382697,-0.667669,-0.155869
1708857506807386,8.55482,-0.37082,1.36931,0.403376,-0.712392,-0.146556
1708857506808828,7.56632,-0.477385,1.04409,0.409205,-0.800972,-0.145414
1708857506810291,9.20654,-0.146239,1.15407,0.384665,-0.687203,-0.145746
1708857506811688,10.0208,-0.234359,1.51388,0.399663,-0.646456,-0.151155
1708857506813144,10.2584,-0.327386,1.76112,0.396466,-0.632125,-0.156532
1708857506814605,10.2431,-0.626112,1.88467,0.419316,-0.62413,-0.154317
1708857506816005,9.36622,-1.08638,1.66055,0.437021,-0.690819,-0.148099
1708857506817435,10.0396,-1.53721,1.43495,0.465144,-0.65983,-0.152512
1708857506818885,11.1545,-1.48835,1.00783,0.45595,-0.605267,-0.149603
1708857506820324,12.4543,-1.57495,1.09304,0.455493,-0.536302,-0.150001
1708857506821709,13.2756,-1.58143,1.38684,0.466377,-0.470977,-0.151594
1708857506823184,12.9057,-1.29501,1.70056,0.444449,-0.516204,-0.15513
1708857506824579,12.5279,-1.58648,1.71174,0.472717,-0.508008,-0.149003
1708857506826014,11.3269,-1.32457,1.53541,0.444785,-0.591814,-0.144461
1708857506827453,10.823,-0.794058,1.24652,0.420135,-0.615246,-0.151916
1708857506828870,10.472,-0.853387,0.918826,0.435951,-0.638159,-0.147638
1708857506830312,10.9046,-0.366301,1.10953,0.394781,-0.610996,-0.151333
1708857506831744,11.5459,-0.322603,1.31896,0.396423,-0.583074,-0.149873
1708857506833180,11.995,-0.288907,1.66186,0.404811,-0.543018,-0.151545
1708857506834607,11.5241,-0.126954,1.80206,0.390499,-0.556882,-0.149373
1708857506836037,10.1599,-0.007344,1.59497,0.385045,-0.631795,-0.148708
1708857506837477,8.74434,-0.372581,1.49808,0.399806,-0.727685,-0.15622
1708857506838917,8.73891,-0.984589,1.16997,0.438853,-0.727274,-0.145059
1708857506840337,9.64153,-1.02382,1.44775,0.43252,-0.682993,-0.145752
1708857506841768,11.2807,-1.29551,1.55216,0.44409,-0.60361,-0.153735
1708857506843208,12.6789,-1.35678,1.68718,0.455681,-0.508573,-0.151299
1708857506844637,12.8838,-0.987741,1.71731,0.427921,-0.500229,-0.15484
1708857506846064,12.3293,-1.43217,1.66635,0.45194,-0.504638,-0.150713
1708857506847502,10.0201,-1.51532,1.54796,0.467449,-0.679054,-0.154636
1708857506848936,10.178,-1.7601,1.1473,0.4706,-0.662749,-0.147963
1708857506850372,11.8651,-1.79309,1.11031,0.472644,-0.569462,-0.146138
1708857506851822,13.2832,-0.974451,1.1953,0.428776,-0.506318,-0.156883
1708857506853251,14.4508,-0.737397,1.48811,0.426475,-0.394971,-0.147866
1708857506854681,12.3908,-0.289376,1.81531,0.401167,-0.517009,-0.15694
1708857506856126,10.0944,-0.258751,1.87658,0.387437,-0.644875,-0.150695
1708857506857532,8.39858,-0.653296,1.55376,0.423137,-0.744057,-0.146586
1708857506858989,8.56479,-0.629882,1.05206,0.417625,-0.757074,-0.145687
1708857506860401,10.6449,-0.371592,1.16293,0.400834,-0.60844,-0.138472
1708857506861833,11.1862,-0.169205,1.14701,0.384889,-0.611493,-0.15354
1708857506863282,12.287,-0.45191,1.66615,0.407698,-0.513323,-0.151828
1708857506864692,10.8127,-0.567385,2.01949,0.41442,-0.601521,-0.146722
1708857506866197,9.6888,-1.21792,2.08253,0.43768,-0.672655,-0.148972
1708857506867583,9.3498,-1.87945,1.56921,0.486247,-0.689613,-0.143121
1708857506868991,9.8802,-1.55472,0.966894,0.459825,-0.689578,-0.151813
1708857506870470,12.0761,-1.41854,0.928307,0.451063,-0.536658,-0.14377
1708857506871890,12.36,-1.35543,1.0767,0.441538,-0.545499,-0.153715
1708857506873289,12.6051,-1.34402,1.73475,0.451527,-0.502849,-0.154172
1708857506874741,11.3904,-1.38577,1.90328,0.458091,-0.586266,-0.149069
1708857506876189,10.7621,-1.46067,1.78556,0.452771,-0.61692,-0.149941
1708857506877577,10.729,-1.1824,1.15875,0.450791,-0.617183,-0.150859
1708857506879037,10.8405,-0.798801,1.04038,0.424207,-0.621208,-0.153258
1708857506880462,10.9236,-0.451891,1.09643,0.40186,-0.590998,-0.145255
1708857506881863,10.3378,-0.322818,1.37739,0.393515,-0.651709,-0.154287
1708857506883302,10.8175,-0.501956,1.82153,0.41671,-0.598786,-0.146785
1708857506884733,10.2381,-0.292445,1.89913,0.400921,-0.629423,-0.146699
1708857506886177,9.60783,-0.108349,1.77885,0.382441,-0.672216,-0.152036
1708857506887601,9.16567,-0.645977,1.04998,0.419383,-0.681928,-0.150501
1708857506889032,8.64145,-0.638264,1.18018,0.413442,-0.744748,-0.154494
1708857506890472,9.92536,-0.88653,1.11231,0.423358,-0.654409,-0.14668
1708857506891915,10.7474,-1.48639,1.44142,0.462125,-0.638131,-0.153768
1708857506893324,12.3753,-1.39315,1.92508,0.454388,-0.510957,-0.146296
1708857506894778,11.9595,-1.1847,1.76176,0.444476,-0.550475,-0.155004
1708857506896198,11.4082,-1.22522,1.73711,0.439255,-0.570295,-0.153774
1708857506897683,10.0858,-1.54159,1.2093,0.464097,-0.637539,-0.149321
1708857506899088,9.13703,-1.50489,1.04754,0.456425,-0.725771,-0.152929
1708857506900505,10.6156,-1.48274,1.16576,0.453741,-0.635846,-0.14444
1708857506901929,12.0758,-1.33981,1.11986,0.458222,-0.56525,-0.150118
1708857506903383,13.567,-0.458248,1.64276,0.404493,-0.450675,-0.148554
1708857506904798,12.5687,-0.24392,1.74971,0.397704,-0.48986,-0.152335
1708857506906214,10.0053,-0.240424,1.8251,0.397026,-0.655607,-0.151801
1708857506907667,8.36728,-0.488913,1.56516,0.405321,-0.720909,-0.14954
1708857506909096,7.24875,-0.810924,1.22046,0.431429,-0.834344,-0.146902
1708857506910534,9.42401,-0.510307,1.14512,0.40242,-0.675507,-0.143999
1708857506911947,10.6976,-0.34316,1.21627,0.399781,-0.633974,-0.153848
1708857506913430,11.7759,-0.193788,1.60404,0.394574,-0.539552,-0.153238
1708857506914814,11.0319,-0.298666,1.95377,0.394428,-0.589869,-0.154306
1708857506916233,10.0619,-1.05018,1.78774,0.439346,-0.65239,-0.149859
1708857506917690,9.75342,-1.5263,1.35588,0.461713,-0.664001,-0.145513
1708857506919122,10.2041,-1.5649,1.20708,0.466332,-0.668872,-0.147708
1708857506920555,11.9653,-1.40894,1.08225,0.446299,-0.554706,-0.148141
1708857506921988,12.539,-1.34974,1.36213,0.453497,-0.520477,-0.150837
1708857506923410,12.1873,-1.10935,1.80895,0.439348,-0.531172,-0.151179
1708857506924844,10.9829,-1.31842,1.90224,0.452222,-0.619875,-0.152015
1708857506926292,11.1479,-1.60436,1.54931,0.473571,-0.59046,-0.145958
1708857506927722,11.3214,-1.05566,1.1188,0.431458,-0.604325,-0.150963
1708857506929163,12.1882,-0.637,1.00084,0.416093,-0.534569,-0.147755
1708857506930604,11.8456,-0.430902,1.14825,0.403675,-0.556011,-0.150765
1708857506932014,10.872,-0.339423,1.62719,0.398084,-0.614085,-0.156562
1708857506933453,10.3701,-0.535267,2.24096,0.416575,-0.621534,-0.144256
1708857506934887,9.15154,-0.555162,2.2657,0.410802,-0.700899,-0.151033
1708857506936325,8.86375,-0.521805,1.70024,0.410644,-0.700065,-0.143861
1708857506937755,8.18064,-0.370948,1.37995,0.403466,-0.746239,-0.152683
1708857506939179,8.65421,-0.452085,1.27705,0.4016,-0.744786,-0.153486
1708857506940599,10.1333,-1.02882,1.36831,0.433939,-0.640418,-0.143958
1708857506942070,11.0618,-1.34803,1.75625,0.453936,-0.623337,-0.153198
1708857506943467,12.6861,-1.30678,2.20008,0.453042,-0.488256,-0.147542
1708857506944891,11.687,-1.13315,1.9683,0.437609,-0.583747,-0.155997
1708857506946343,11.9411,-1.27457,1.56464,0.450189,-0.529012,-0.154495
1708857506947768,10.1464,-1.24137,1.28515,0.446973,-0.647388,-0.146484
1708857506949196,9.21998,-1.49854,1.21289,0.452876,-0.721659,-0.15794
1708857506950671,11.0791,-2.05475,1.2338,0.495505,-0.613841,-0.144704
1708857506952099,12.4681,-1.33895,1.36706,0.451998,-0.55007,-0.149428
1708857506953491,14.0686,-0.571134,1.8901,0.407965,-0.415297,-0.14317
1708857506954930,12.8813,-0.426553,1.67822,0.413989,-0.494264,-0.156284
1708857506956391,10.6144,-0.285756,1.7924,0.394506,-0.613191,-0.148487
1708857506957818,8.51461,-0.566804,1.61294,0.408594,-0.721825,-0.14844
1708857506959229,7.61989,-0.938961,1.3655,0.43488,-0.819471,-0.150126
1708857506960663,9.62623,-0.946519,1.27617,0.437838,-0.664461,-0.143126
1708857506962109,10.5888,-0.258082,1.45757,0.390664,-0.640425,-0.149587
1708857506963552,11.6832,-0.052997,1.90943,0.386767,-0.540581,-0.15138
1708857506964984,10.4806,-0.475918,2.1325,0.414026,-0.61861,-0.149204
1708857506966388,9.20373,-0.943479,2.16997,0.42607,-0.69973,-0.147342
1708857506967826,8.86579,-1.65594,1.83109,0.468749,-0.711239,-0.145619
1708857506969291,9.57309,-1.52572,1.40587,0.465332,-0.721626,-0.147215
1708857506970700,12.289,-1.29753,1.09224,0.452887,-0.517192,-0.148765
1708857506972132,12.6134,-0.964704,1.29428,0.425461,-0.53051,-0.150426
1708857506973547,12.7428,-0.903828,1.77516,0.424294,-0.506493,-0.156813
1708857506974986,12.0787,-1.53539,2.00543,0.469186,-0.542498,-0.148953
1708857506976424,11.19,-1.48185,1.95389,0.463179,-0.607759,-0.148872
1708857506977850,10.9769,-1.28988,1.65115,0.447911,-0.604457,-0.145696
1708857506979278,10.8847,-0.950541,1.20604,0.436434,-0.620112,-0.151513
1708857506980715,11.4156,-0.559055,1.22674,0.407818,-0.601608,-0.159106
1708857506982153,12.0443,-0.367325,1.39202,0.403538,-0.539305,-0.148693
1708857506983572,11.8114,-0.269427,1.96653,0.397677,-0.569303,-0.147573
1708857506985008,11.2941,-0.483482,2.11328,0.413003,-0.575149,-0.146314
1708857506986444,10.1723,-0.402588,1.98237,0.408082,-0.645797,-0.144697
1708857506987883,9.69299,-0.260864,1.6285,0.390374,-0.681601,-0.152746
1708857506989319,9.94278,-0.815921,1.3517,0.42688,-0.663619,-0.145183
1708857506990741,11.0225,-1.04574,1.42256,0.438414,-0.618976,-0.158914
1708857506992173,12.1852,-0.859602,1.80132,0.427423,-0.544057,-0.144701
1708857506993639,12.4039,-1.03018,2.00643,0.437838,-0.542221,-0.155606
1708857506995050,13.3095,-1.07423,2.19452,0.440001,-0.469768,-0.150087
1708857506996462,11.7886,-1.07702,1.90625,0.442977,-0.567587,-0.151266
1708857506997898,10.8992,-1.43623,1.35684,0.449968,-0.640019,-0.152049
1708857506999392,12.5417,-1.85347,1.01937,0.481066,-0.536954,-0.1479
1708857507000805,13.4073,-1.3312,0.913083,0.450244,-0.516399,-0.156844
1708857507002198,15.2899,-0.887949,1.45168,0.427239,-0.37446,-0.143362
1708857507003637,14.942,-0.75656,1.98687,0.428284,-0.399032,-0.153606
1708857507005064,13.1689,-0.345546,2.29294,0.398833,-0.501432,-0.154232
1708857507006533,11.4574,-0.866143,2.21505,0.437899,-0.569568,-0.143514
1708857507007933,9.75891,-0.928695,1.60053,0.427604,-0.709211,-0.150266
1708857507009383,10.7388,-0.622619,1.19851,0.415958,-0.624455,-0.143521
1708857507010858,11.8136,-0.43386,1.08843,0.410304,-0.585885,-0.152887
1708857507012261,13.3054,0.039385,1.61625,0.378517,-0.488465,-0.153556
1708857507013657,13.2473,-0.11207,2.12968,0.388074,-0.470501,-0.147373
1708857507015090,11.6323,-0.714934,2.55206,0.426762,-0.589512,-0.154959
1708857507016532,11.104,-1.35356,2.18805,0.460035,-0.591647,-0.143653
1708857507017964,10.2718,-1.33476,1.62477,0.446189,-0.674606,-0.149488
1708857507019403,11.9365,-1.19638,1.16245,0.444301,-0.567453,-0.150239
1708857507020817,12.6857,-1.06467,1.34606,0.438893,-0.51475,-0.152403
1708857507022274,12.5141,-1.0134,1.8996,0.428209,-0.563,-0.155214
1708857507023727,13.5677,-1.79575,2.21829,0.48333,-0.451455,-0.146286
1708857507025139,12.787,-1.46096,2.42288,0.466539,-0.546701,-0.151553
1708857507026553,13.008,-1.31892,1.93695,0.440979,-0.489427,-0.142872
1708857507028019,11.9236,-1.22014,1.27188,0.456383,-0.572964,-0.150534
1708857507029476,11.7272,-0.435677,1.22535,0.398958,-0.577631,-0.155903
1708857507030894,11.419,-0.766289,1.62342,0.426299,-0.593777,-0.151598
1708857507032289,11.9043,-1.11185,1.80272,0.445038,-0.577822,-0.149984
1708857507033715,12.7452,-0.721559,2.28959,0.423951,-0.492532,-0.142801
1708857507035150,11.1846,-0.063939,2.5222,0.392314,-0.605675,-0.155003
1708857507036589,10.5323,-0.253881,2.10054,0.39616,-0.616189,-0.146643
1708857507038009,9.23499,-0.610854,1.66653,0.418513,-0.707883,-0.151289
1708857507039479,9.51818,-0.515073,1.56662,0.39857,-0.694707,-0.147085
1708857507040892,10.7776,-1.27724,1.70579,0.46443,-0.625984,-0.149041
1708857507042316,12.0748,-1.14336,1.6541,0.439551,-0.573929,-0.151071
1708857507043741,13.8498,-0.757454,1.89941,0.420114,-0.442486,-0.151488
1708857507045185,13.5808,-0.489355,2.18437,0.412989,-0.463801,-0.154405
1708857507046615,11.6701,-1.02362,2.26324,0.431513,-0.552919,-0.144587
1708857507048046,9.30768,-2.28598,1.73651,0.504545,-0.720559,-0.1537
1708857507049515,9.95837,-1.91303,1.8323,0.484366,-0.672828,-0.146685
1708857507050928,11.1938,-1.70314,1.48584,0.473215,-0.627147,-0.149806
1708857507052363,13.5551,-1.16237,1.31875,0.441106,-0.471356,-0.150364
1708857507053772,14.1658,-0.297074,1.79352,0.402965,-0.415411,-0.149435
1708857507055211,12.0315,-0.078829,2.51164,0.383424,-0.550735,-0.159176
1708857507056647,10.2791,-0.751114,2.73389,0.423419,-0.630339,-0.147661
1708857507058064,8.73413,-1.65497,1.95477,0.484405,-0.754472,-0.149526
1708857507059510,9.87504,-0.554186,1.79009,0.405339,-0.661795,-0.138442
1708857507060941,10.8984,-0.292857,1.58139,0.402576,-0.626692,-0.157789
1708857507062391,12.1335,-0.107029,1.3742,0.391366,-0.551149,-0.15299
1708857507063801,12.5898,0.29499,2.14717,0.360222,-0.504942,-0.154581
1708857507065236,11.6827,-0.591954,2.51773,0.420469,-0.594667,-0.156277
1708857507066670,11.7233,-1.26224,2.35765,0.458749,-0.561728,-0.14273
1708857507068106,11.435,-1.51657,1.72102,0.465927,-0.619295,-0.147332
1708857507069532,13.3577,-0.817068,1.29568,0.42111,-0.483878,-0.152834
1708857507070966,13.3944,-0.539024,1.63223,0.408399,-0.486471,-0.153847
1708857507072411,12.9415,-1.29195,1.57681,0.448828,-0.529118,-0.157643
1708857507073814,13.3568,-1.54656,2.32379,0.464657,-0.479031,-0.145824
1708857507075285,12.7752,-1.71398,2.33197,0.478009,-0.544041,-0.153593
1708857507076722,13.5139,-1.65873,1.88875,0.471833,-0.478807,-0.142743
1708857507078136,13.1712,-1.06939,1.44096,0.439716,-0.501642,-0.152634
1708857507079549,12.6347,-0.294283,1.41433,0.390169,-0.534782,-0.1542
1708857507080980,12.2705,-0.55552,1.83607,0.417096,-0.550105,-0.154032
1708857507082421,11.9438,-1.16714,2.30419,0.449909,-0.578109,-0.1463
1708857507083858,12.2601,-0.576933,2.83087,0.41613,-0.527054,-0.144165
1708857507085271,11.1523,-0.197636,2.72142,0.398281,-0.616308,-0.151276
1708857507086725,11.0091,-0.141752,2.26843,0.400384,-0.593409,-0.148414
1708857507088146,9.99206,-0.035396,1.8494,0.383471,-0.680846,-0.154621
1708857507089613,10.5156,-0.454833,1.90235,0.40168,-0.640119,-0.14493
1708857507091018,11.3351,-1.28467,2.16942,0.463194,-0.613823,-0.151319
1708857507092438,13.0612,-1.22718,2.25517,0.450225,-0.511203,-0.145771
1708857507093876,14.3183,-0.621795,2.49343,0.414578,-0.434749,-0.157406
1708857507095340,14.1422,-0.502354,2.25939,0.410298,-0.438231,-0.15133
1708857507096752,12.4898,-1.20497,1.99762,0.445305,-0.530887,-0.147414
1708857507098197,11.4439,-1.62802,1.79485,0.469625,-0.616875,-0.154232
1708857507099640,12.2328,-1.86237,1.70299,0.474696,-0.561948,-0.145365
1708857507101050,13.5419,-1.88457,1.69819,0.489519,-0.508317,-0.152575
1708857507102489,15.1861,-1.2839,1.93403,0.448213,-0.378942,-0.146191
1708857507103901,14.4109,-0.401193,2.38254,0.40168,-0.426655,-0.156896
1708857507105348,12.5277,-0.61817,2.44936,0.413214,-0.540461,-0.154049
1708857507106835,11.4144,-1.45676,2.1014,0.470659,-0.575278,-0.145338
1708857507108194,10.3283,-0.83595,1.87434,0.427747,-0.677689,-0.146265
1708857507109630,11.2812,-0.467864,1.62738,0.407216,-0.588799,-0.140884
1708857507111057,11.7708,-0.546907,1.52757,0.424493,-0.600557,-0.152736
1708857507112521,13.448,0.073085,1.96718,0.377018,-0.477751,-0.151498
1708857507113946,13.3232,0.063131,2.56594,0.380485,-0.480687,-0.144412
1708857507115374,12.137,-0.745085,2.6276,0.425701,-0.562497,-0.15195
1708857507116784,11.7393,-1.35348,2.29694,0.467298,-0.560104,-0.143977
1708857507118229,11.3712,-0.982975,1.82406,0.438779,-0.640969,-0.159894
1708857507119669,13.1112,-0.634346,1.83997,0.404619,-0.481369,-0.138413
1708857507121082,12.6684,-1.4596,1.54074,0.466576,-0.558525,-0.157261
1708857507122556,13.893,-1.33586,2.11146,0.45166,-0.465192,-0.149875
1708857507123967,13.8788,-1.35251,2.67559,0.453776,-0.457885,-0.144298
1708857507125396,13.5678,-1.84167,2.3073,0.477767,-0.51311,-0.155414
1708857507126815,14.3084,-1.50655,2.09858,0.474305,-0.405821,-0.142499
1708857507128251,12.1887,-0.775294,1.98199,0.417691,-0.585094,-0.156202
1708857507129689,12.4893,-0.774536,2.02423,0.408452,-0.52795,-0.147922
1708857507131166,11.7016,-1.65835,1.89928,0.484553,-0.609522,-0.151636
1708857507132559,13.063,-0.927357,2.43605,0.431851,-0.513488,-0.148246
1708857507133981,13.4812,-0.264018,2.75656,0.397475,-0.46248,-0.141151
1708857507135410,12.3939,-0.312512,2.25814,0.410242,-0.564778,-0.160006
1708857507136860,12.3065,-0.03744,2.17557,0.385035,-0.509315,-0.142428
1708857507138291,10.5041,-0.046387,2.02655,0.381339,-0.677019,-0.15579
1708857507139709,11.7488,-0.66815,2.06616,0.416306,-0.571215,-0.146486
1708857507141139,12.3571,-1.4237,1.70113,0.471235,-0.571762,-0.149644
1708857507142584,14.054,-0.694362,2.18313,0.416713,-0.460178,-0.144913
1708857507144016,15.0267,-0.25711,2.39083,0.395504,-0.394825,-0.156004
1708857507145439,14.0491,-0.514821,2.53439,0.40768,-0.440106,-0.150698
1708857507146875,12.1013,-1.3543,2.36851,0.457315,-0.547454,-0.148229
1708857507148311,10.7777,-2.03081,2.24364,0.491985,-0.658405,-0.15372
1708857507149739,11.6694,-1.93633,2.07198,0.472685,-0.587676,-0.141494
1708857507151168,13.1361,-1.88233,1.37524,0.497554,-0.531226,-0.153792
1708857507152604,15.1399,-0.874598,2.00227,0.4244,-0.394077,-0.147536
1708857507154031,14.7542,0.002312,2.34092,0.372806,-0.398943,-0.155864
1708857507155470,12.6472,-0.753053,2.92084,0.423816,-0.534426,-0.155297
1708857507156920,11.1738,-1.47473,2.74156,0.470439,-0.583766,-0.145938
1708857507158335,9.56698,-1.03896,2.49676,0.444309,-0.716272,-0.14532
1708857507159772,10.5085,-0.595853,1.83607,0.402612,-0.630713,-0.143602
1708857507161208,10.9812,-0.558676,1.49414,0.42964,-0.639246,-0.15553
1708857507162622,12.6284,0.563957,1.93139,0.345131,-0.51185,-0.148851
1708857507164062,12.5267,0.438942,2.65798,0.353137,-0.527502,-0.149138
1708857507165502,11.672,-1.04317,2.885,0.450533,-0.572236,-0.149716
1708857507166934,11.1253,-1.1201,2.63166,0.443087,-0.599145,-0.144185
1708857507168356,11.0593,-0.9909,2.10632,0.446212,-0.647189,-0.157098
1708857507169790,12.7738,-0.736326,1.48158,0.409748,-0.502511,-0.142363
1708857507171251,12.6284,-0.799199,1.62892,0.42045,-0.544561,-0.154808
1708857507172675,13.2417,-1.22933,2.0216,0.452968,-0.500209,-0.153093
1708857507174121,13.2756,-1.57943,2.65443,0.458484,-0.489991,-0.148521
1708857507175521,13.1374,-2.0767,2.40273,0.495818,-0.528106,-0.148821
1708857507176951,14.053,-1.9081,1.82512,0.480353,-0.43805,-0.147058
1708857507178413,13.2574,-0.790322,1.71102,0.432674,-0.516303,-0.153725
1708857507179822,13.1057,-0.504697,1.60081,0.395358,-0.50057,-0.149526
1708857507181246,12.3025,-1.17593,2.21955,0.447502,-0.561057,-0.153974
1708857507182685,12.3529,-1.15754,2.7331,0.449724,-0.548357,-0.146091
1708857507184119,12.3456,-0.677738,3.17413,0.416397,-0.532102,-0.14391
1708857507185558,11.5639,-0.605846,2.5527,0.42159,-0.598179,-0.149428
1708857507186980,11.5786,-0.176765,2.28771,0.396724,-0.559913,-0.151151
1708857507188420,10.5699,0.319185,1.97865,0.355925,-0.669825,-0.156656
1708857507189860,11.9727,-0.592629,1.8594,0.412245,-0.556839,-0.144955
1708857507191290,12.4158,-1.17155,2.14843,0.454668,-0.569971,-0.151977
1708857507192709,14.2965,-1.0259,2.51824,0.439511,-0.45533,-0.142992
1708857507194138,15.2859,-0.484697,2.86021,0.406127,-0.375601,-0.148038
1708857507195577,14.1837,-0.404898,2.77972,0.402034,-0.442183,-0.152816
1708857507197008,12.5969,-1.1423,2.25961,0.445292,-0.532118,-0.149608
1708857507198441,11.4554,-1.69059,2.48079,0.47271,-0.622632,-0.154327
1708857507199878,12.3684,-2.16835,2.12994,0.484538,-0.569556,-0.147059
1708857507201311,14.1341,-2.2472,1.78895,0.517782,-0.472783,-0.149136
1708857507202766,15.4821,-1.104,2.3998,0.438144,-0.369675,-0.15116
1708857507204204,14.841,-0.253989,2.49578,0.381302,-0.41631,-0.156837
1708857507205631,13.2687,-1.07799,2.61432,0.443847,-0.498342,-0.151535
1708857507207066,11.9792,-1.39474,2.54079,0.46584,-0.55794,-0.147477
1708857507208482,11.0519,-1.02441,2.52372,0.436218,-0.642608,-0.146579
1708857507209902,11.9209,-1.10038,1.93357,0.448925,-0.572862,-0.144399
1708857507211359,12.9714,-0.318266,1.82247,0.400281,-0.537198,-0.151561
1708857507212768,14.3952,0.714166,2.19775,0.344041,-0.42912,-0.151734
1708857507214212,14.0325,0.097155,2.74474,0.38036,-0.452411,-0.147402
1708857507215656,12.7406,-0.694829,2.81643,0.424823,-0.524976,-0.14829
1708857507217058,12.0053,-1.29801,2.48203,0.456185,-0.5607,-0.144562
1708857507218511,11.781,-0.793257,2.27676,0.428004,-0.606043,-0.156721
1708857507219963,13.0017,-0.514944,1.75636,0.402681,-0.502545,-0.14412
1708857507221387,13.0717,-1.08086,1.59754,0.442192,-0.533054,-0.152363
1708857507222800,14.0649,-1.01433,2.52685,0.430041,-0.455161,-0.151359
1708857507224255,13.804,-1.5133,2.64677,0.46339,-0.472338,-0.14622
1708857507225673,13.5005,-2.21848,2.69016,0.501547,-0.491439,-0.14774
1708857507227091,13.2466,-1.58589,2.49955,0.471633,-0.490536,-0.147465
1708857507228517,12.303,-0.944724,2.04196,0.423407,-0.569023,-0.156766
1708857507229955,12.5539,-1.00431,2.07441,0.429591,-0.525942,-0.148418
1708857507231385,12.0934,-1.42744,2.00669,0.464778,-0.588957,-0.154628
1708857507232807,13.2619,-0.867268,2.71846,0.425505,-0.484029,-0.144187
1708857507234238,12.7901,-0.629388,2.87617,0.422033,-0.525883,-0.148279
1708857507235681,12.4091,-0.57372,2.50158,0.414807,-0.536074,-0.150149
1708857507237118,11.8356,0.033434,2.33979,0.387476,-0.560644,-0.149097
1708857507238558,11.0083,0.204098,2.05694,0.365156,-0.642382,-0.153834
1708857507240010,12.0264,-0.622762,2.0498,0.417119,-0.554941,-0.145302
1708857507241410,12.5124,-0.801683,1.96209,0.429688,-0.572296,-0.154289
1708857507242874,14.5777,-0.393866,2.49105,0.407519,-0.430351,-0.151277
1708857507244313,15.0357,-0.452773,2.37587,0.407024,-0.403768,-0.148967
1708857507245709,14.3424,-0.559991,2.48952,0.39858,-0.430892,-0.147521
1708857507247136,13.0003,-1.40774,2.15965,0.46351,-0.523815,-0.156602
1708857507248576,12.7252,-1.56864,1.80576,0.462369,-0.553788,-0.152505
1708857507250020,13.7442,-1.84402,2.02215,0.476349,-0.488184,-0.145919
1708857507251435,14.6495,-1.94399,1.59308,0.481264,-0.446411,-0.152942
1708857507252898,15.5344,-1.02231,2.65135,0.440643,-0.373092,-0.150954
