t,fx,fy,fz,tx,ty,tz
1708857851931407,13.509,-0.780623,3.36981,0.426549,-0.499893,-0.145936
1708857851932831,13.2692,-0.665168,3.27867,0.421669,-0.519982,-0.146777
1708857851934290,13.4012,-0.334428,3.19818,0.404974,-0.507026,-0.149794
1708857851935724,13.5826,0.206354,3.02937,0.378847,-0.499941,-0.153931
1708857851937162,13.7134,0.744958,3.14827,0.338065,-0.483835,-0.151711
1708857851938567,13.4315,-0.035277,3.15846,0.385853,-0.50293,-0.151694
1708857851940009,13.4621,-0.997148,3.05335,0.440249,-0.51288,-0.147524
1708857851941416,14.5124,-0.954705,3.0864,0.438163,-0.459375,-0.153156
1708857851942855,15.4021,-0.385815,3.12349,0.403923,-0.390155,-0.14494
1708857851944317,15.1022,-0.659733,2.77411,0.414852,-0.425517,-0.154836
1708857851945733,14.8683,-0.951264,3.22269,0.428676,-0.423319,-0.153707
1708857851947172,14.0403,-1.32325,3.23225,0.447186,-0.480948,-0.147991
1708857851948602,14.3308,-2.2137,2.94076,0.499614,-0.478239,-0.14891
1708857851950017,15.4607,-2.18758,2.84612,0.501375,-0.398682,-0.147542
1708857851951461,15.7466,-1.15025,2.72206,0.441034,-0.395742,-0.155351
1708857851952918,16.0531,-0.647743,2.93542,0.411903,-0.357441,-0.151013
1708857851954331,14.768,-1.1781,3.28142,0.441509,-0.437654,-0.153923
1708857851955784,13.9302,-1.29801,3.48784,0.452511,-0.474134,-0.150581
1708857851957193,13.0939,-1.57099,3.6163,0.463437,-0.528425,-0.145101
1708857851958631,12.9646,-1.4525,3.39289,0.466764,-0.529126,-0.14747
1708857851960076,13.2507,-0.510453,3.02744,0.400839,-0.515344,-0.148075
1708857851961518,13.7107,-0.15242,3.08043,0.39526,-0.493892,-0.15314
1708857851962936,13.9839,-0.208578,3.19437,0.387384,-0.468447,-0.1499
1708857851964331,13.7441,-0.754273,3.43514,0.41422,-0.489671,-0.14469
1708857851965764,13.8193,-1.90877,3.19975,0.498111,-0.503111,-0.150731
1708857851967203,15.1574,-1.05906,3.38694,0.437794,-0.403733,-0.145571
1708857851968643,15.0315,-0.350272,3.30923,0.387092,-0.435963,-0.149149
1708857851970065,15.2165,-1.17622,2.76766,0.451805,-0.39849,-0.154166
1708857851971500,14.5157,-1.09355,3.21027,0.435627,-0.461975,-0.151996
1708857851972933,14.5723,-1.71944,3.27504,0.459269,-0.457937,-0.149557
1708857851974372,15.295,-2.84199,3.03094,0.541523,-0.412279,-0.145552
1708857851975794,15.7954,-2.00443,2.81928,0.486157,-0.404188,-0.156118
1708857851977235,16.4235,-1.04851,3.12514,0.418908,-0.336234,-0.146221
1708857851978663,15.6033,-1.2934,2.86574,0.451409,-0.399765,-0.158518
1708857851980134,14.9733,-1.34651,3.41964,0.451309,-0.41979,-0.153277
1708857851981527,13.8599,-1.57397,3.78364,0.462564,-0.491757,-0.145054
1708857851982969,13.4618,-1.85212,3.65951,0.483074,-0.505599,-0.147693
1708857851984389,13.3685,-1.24209,3.61225,0.450277,-0.51276,-0.147742
1708857851985828,13.5139,-0.229661,3.35636,0.388707,-0.50315,-0.152348
1708857851987261,13.6974,-0.005707,3.42919,0.384558,-0.493944,-0.151963
1708857851988694,13.7484,-0.258961,3.39968,0.396171,-0.491142,-0.153463
1708857851990124,14.0033,-0.818562,3.2867,0.426698,-0.479364,-0.147631
1708857851991554,14.7729,-0.959113,3.48943,0.441334,-0.451328,-0.152354
1708857851992977,15.5287,-0.24809,3.62149,0.399978,-0.382286,-0.145633
1708857851994413,15.1793,-0.293737,3.02293,0.402927,-0.436717,-0.153806
1708857851995845,15.5168,-0.255869,3.35091,0.391032,-0.37775,-0.151699
1708857851997281,14.3658,-0.644531,3.16278,0.413314,-0.486092,-0.150541
1708857851998703,15.4987,-1.46352,3.09464,0.459254,-0.401374,-0.145774
1708857852000161,15.815,-1.64678,3.17088,0.48149,-0.396867,-0.148031
1708857852001626,16.2516,-0.871299,3.0396,0.427227,-0.373218,-0.155552
1708857852003017,16.7271,-0.766712,3.234,0.419908,-0.32822,-0.15211
1708857852004459,15.6618,-0.954401,3.31439,0.434583,-0.395295,-0.154754
1708857852005865,14.9584,-1.04436,3.65599,0.43301,-0.42187,-0.149604
1708857852007364,13.8284,-1.46375,3.80192,0.467021,-0.499195,-0.148752
1708857852008752,13.6122,-1.04183,3.85252,0.446875,-0.489143,-0.14645
1708857852010176,13.3981,-0.49597,3.4644,0.403964,-0.522974,-0.151087
1708857852011602,13.8221,-0.117633,3.58615,0.394504,-0.481919,-0.149553
1708857852013044,13.886,0.374087,3.59066,0.359622,-0.479095,-0.14948
1708857852014475,13.8251,-0.352043,3.61464,0.404236,-0.492752,-0.148684
1708857852015886,14.3202,-0.91147,3.46147,0.446722,-0.471038,-0.154104
1708857852017345,15.3294,0.140382,3.65035,0.375463,-0.395936,-0.143439
1708857852018764,15.1837,-0.128999,3.52496,0.386278,-0.43034,-0.150583
1708857852020207,15.3989,-0.230023,3.30501,0.405596,-0.394036,-0.155188
1708857852021638,14.9023,-0.020048,3.53424,0.379185,-0.440509,-0.149745
1708857852023057,14.8056,-0.962968,3.48777,0.430232,-0.446273,-0.151434
1708857852024505,15.3329,-1.49858,3.16941,0.472062,-0.414824,-0.149859
1708857852025934,15.6546,-1.06513,3.06413,0.439399,-0.403733,-0.150998
1708857852027363,16.0236,-0.925543,3.33744,0.425177,-0.36759,-0.150355
1708857852028787,15.6445,-1.12878,3.32152,0.44483,-0.400782,-0.157407
1708857852030230,15.1376,-1.19674,3.58525,0.438389,-0.41472,-0.151236
1708857852031715,14.1486,-1.68073,3.97338,0.468588,-0.474432,-0.149317
1708857852033086,13.8161,-1.97608,3.87468,0.485286,-0.485947,-0.149468
1708857852034519,13.4598,-1.41642,3.76595,0.46348,-0.512461,-0.148831
1708857852035952,13.571,-0.914814,3.50626,0.427051,-0.496389,-0.151096
1708857852037388,13.6872,-0.697472,3.5213,0.414543,-0.496437,-0.153175
1708857852038811,13.9476,-0.572705,3.53423,0.403794,-0.477794,-0.150748
1708857852040255,14.1007,-1.24798,3.4209,0.454203,-0.481585,-0.149548
1708857852041694,14.9499,-0.982872,3.70026,0.438618,-0.430285,-0.151587
1708857852043124,15.2256,-0.336083,3.62036,0.395171,-0.413887,-0.148793
1708857852044540,15.4054,-0.788313,3.04912,0.432961,-0.412249,-0.15046
1708857852045978,15.2244,-0.437943,3.65548,0.399875,-0.401474,-0.150891
1708857852047408,14.5571,-0.817677,3.36682,0.419793,-0.481339,-0.151901
1708857852048870,15.509,-1.79863,3.10972,0.481606,-0.388053,-0.144451
1708857852050282,15.5443,-1.67613,3.1917,0.468753,-0.426705,-0.155018
1708857852051725,16.5817,-1.11462,3.29005,0.430689,-0.343978,-0.149534
1708857852053155,16.3309,-1.35255,3.28282,0.460526,-0.352493,-0.150804
1708857852054605,15.4499,-1.28609,3.77719,0.439325,-0.411347,-0.154056
1708857852056036,14.7471,-1.66952,3.94958,0.470056,-0.430365,-0.150318
1708857852057451,13.6269,-2.18232,3.93832,0.498064,-0.508381,-0.147288
1708857852058904,13.5569,-1.96895,4.04464,0.481141,-0.494356,-0.148591
1708857852060328,13.2102,-1.51792,3.70594,0.461284,-0.534941,-0.150443
1708857852061776,13.7346,-0.867572,3.86959,0.421939,-0.481216,-0.149935
1708857852063195,13.8705,-0.800326,3.7666,0.42432,-0.4992,-0.153219
1708857852064586,14.4273,-1.23017,3.6263,0.450903,-0.455021,-0.146371
1708857852066042,15.0293,-1.01687,3.80224,0.435265,-0.436596,-0.149362
1708857852067479,15.5265,-0.71628,3.81467,0.413079,-0.392503,-0.147611
1708857852068887,15.5057,-0.505906,3.46334,0.41539,-0.41606,-0.149615
1708857852070327,15.8685,-0.109805,3.79621,0.396783,-0.375598,-0.152955
1708857852071760,15.0497,-0.299593,3.3985,0.388146,-0.440314,-0.145801
1708857852073197,15.58,-1.04978,3.33135,0.442811,-0.405424,-0.151173
1708857852074628,15.9177,-0.902492,3.27579,0.434422,-0.389285,-0.148909
1708857852076054,16.3445,-0.604291,3.22227,0.410114,-0.367919,-0.146828
1708857852077487,16.7417,-0.778366,3.54709,0.427731,-0.33859,-0.153043
1708857852078940,16.2308,-0.740985,3.6013,0.418563,-0.36302,-0.154179
1708857852080351,15.5199,-0.910162,4.18599,0.430624,-0.394592,-0.146935
1708857852081787,14.4618,-1.68528,4.02999,0.474708,-0.468585,-0.151465
1708857852083230,14.1799,-1.53008,4.13702,0.471269,-0.465904,-0.146185
1708857852084659,13.8604,-0.921178,3.80365,0.424212,-0.500169,-0.149485
1708857852086085,14.2155,-0.68701,3.90413,0.425655,-0.467714,-0.149688
1708857852087536,14.4753,-0.419062,3.57154,0.396326,-0.458739,-0.151565
1708857852088954,14.7895,-0.643264,3.96426,0.418347,-0.440552,-0.145444
1708857852090391,15.0696,-1.10618,3.76317,0.457676,-0.440355,-0.153538
1708857852091860,15.9421,-0.468741,4.19248,0.405635,-0.368672,-0.144611
1708857852093251,15.6752,-0.321849,3.87599,0.395425,-0.409497,-0.148886
1708857852094681,15.8503,-0.303149,3.71841,0.408999,-0.379544,-0.151858
1708857852096110,15.3619,0.439116,3.74557,0.355494,-0.416967,-0.147908
1708857852097567,15.3369,-0.393259,3.63764,0.405339,-0.426658,-0.154248
1708857852098972,15.9978,-0.936094,3.50357,0.443195,-0.385953,-0.145263
1708857852100415,16.4252,-0.431654,3.56277,0.406415,-0.377959,-0.152021
1708857852101878,17.3536,-0.347718,3.68493,0.398843,-0.296098,-0.147319
1708857852103284,16.7749,-0.613883,3.5363,0.418672,-0.350798,-0.153852
1708857852104730,16.3184,-0.534123,4.21946,0.409372,-0.354721,-0.150219
1708857852106161,15.0699,-1.22706,4.35524,0.447508,-0.431172,-0.147946
1708857852107583,14.2469,-1.82238,4.40337,0.47826,-0.47193,-0.148115
1708857852109005,13.8001,-1.64893,4.25758,0.472378,-0.500914,-0.150746
1708857852110435,14.0847,-1.02389,3.97995,0.435667,-0.482894,-0.148815
1708857852111863,14.6204,-0.953846,3.92665,0.429564,-0.451789,-0.153732
1708857852113301,15.1438,-0.932446,3.88366,0.428859,-0.43079,-0.15369
1708857852114736,15.7114,-1.25933,3.93346,0.445914,-0.396551,-0.150561
1708857852116149,16.2568,-1.19574,4.02028,0.447467,-0.371578,-0.150095
1708857852117590,16.4861,-1.01616,4.06861,0.435223,-0.35288,-0.149053
1708857852119036,16.28,-0.830905,3.76084,0.430438,-0.370312,-0.151721
1708857852120471,16.0796,-0.539031,4.09687,0.404129,-0.37224,-0.151869
1708857852121907,15.4849,-0.753004,3.67705,0.422825,-0.430115,-0.15185
1708857852123340,16.164,-1.20605,3.5544,0.448946,-0.372899,-0.1471
1708857852124760,16.4058,-0.973137,3.745,0.436925,-0.373956,-0.148449
1708857852126196,16.9976,-0.839479,3.60359,0.417622,-0.335238,-0.153466
1708857852127635,17.1747,-0.943628,3.7105,0.438804,-0.316226,-0.150031
1708857852129055,16.4107,-0.864892,4.0232,0.419096,-0.362438,-0.151767
1708857852130495,15.7659,-1.38471,4.3995,0.452091,-0.380447,-0.149435
1708857852131930,14.6107,-1.87939,4.4312,0.484118,-0.468385,-0.149306
1708857852133357,14.3955,-1.75454,4.65848,0.474269,-0.447238,-0.147638
1708857852134776,13.7364,-1.53315,4.20289,0.460666,-0.521764,-0.151063
1708857852136234,14.2452,-1.2686,4.36834,0.43913,-0.450232,-0.147346
1708857852137660,14.1128,-1.19107,4.22401,0.447525,-0.494392,-0.151165
1708857852139089,14.9711,-1.60066,4.18175,0.469069,-0.424111,-0.151139
1708857852140533,15.0975,-1.52645,4.34911,0.460819,-0.449352,-0.150759
1708857852141948,16.2301,-1.16279,4.41835,0.436943,-0.347331,-0.14562
1708857852143399,15.8454,-1.18043,4.03702,0.449792,-0.413012,-0.153206
1708857852144798,16.5253,-0.494769,4.32104,0.407581,-0.339595,-0.151361
1708857852146259,15.7917,-0.55252,3.86399,0.406341,-0.399381,-0.148124
1708857852147725,15.776,-1.13809,3.64727,0.450769,-0.408469,-0.154322
1708857852149110,16.5148,-0.952627,3.69651,0.431054,-0.355823,-0.147931
1708857852150545,16.8142,-0.638045,3.42539,0.422518,-0.361798,-0.148158
1708857852151967,17.6239,-0.630794,3.77327,0.413986,-0.286137,-0.150675
1708857852153403,16.9837,-0.582613,3.78215,0.412848,-0.342992,-0.155035
1708857852154857,16.6385,-0.413531,4.27265,0.396076,-0.330539,-0.145516
1708857852156259,14.867,-1.34844,4.455,0.456697,-0.452389,-0.150985
1708857852157707,14.4034,-1.46142,4.4831,0.462592,-0.455373,-0.1458
1708857852159132,13.65,-0.876351,4.56306,0.42936,-0.511817,-0.147492
1708857852160575,13.7905,-0.914456,4.32252,0.438335,-0.497056,-0.150524
1708857852161999,14.2675,-0.716563,4.02912,0.4149,-0.470336,-0.150954
1708857852163424,14.7226,-0.669454,4.18975,0.406723,-0.456332,-0.146732
1708857852164857,15.4635,-1.28548,4.23924,0.463378,-0.404502,-0.153474
1708857852166316,15.9346,-0.684042,4.47553,0.425563,-0.394091,-0.148575
1708857852167718,16.1003,-0.79027,4.26735,0.416732,-0.367297,-0.147297
1708857852169154,15.9457,-0.761872,4.02074,0.428266,-0.391249,-0.152755
1708857852170631,15.902,-0.067446,4.42879,0.374687,-0.379479,-0.14905
1708857852172032,15.4002,-0.750148,3.96903,0.436024,-0.432394,-0.147495
1708857852173478,16.2866,-0.889161,3.79516,0.434135,-0.365521,-0.149668
1708857852174908,16.4325,-0.241433,3.82122,0.391357,-0.377515,-0.149378
1708857852176349,17.2038,-0.474923,3.51508,0.408079,-0.322896,-0.147845
1708857852177764,17.4381,-0.397835,3.85592,0.413557,-0.305045,-0.152279
1708857852179196,16.8882,-0.092612,4.31497,0.377147,-0.336326,-0.153018
1708857852180647,16.0515,-0.815221,4.59133,0.429981,-0.367941,-0.146622
1708857852182072,14.8053,-1.25982,4.44753,0.456317,-0.460781,-0.151267
1708857852183521,14.5756,-1.00541,4.78518,0.438392,-0.439046,-0.14564
1708857852184922,13.7806,-0.829765,4.18009,0.421983,-0.517316,-0.147821
1708857852186344,14.3778,-0.721059,4.52763,0.425546,-0.449531,-0.148343
1708857852187781,14.3683,-0.667671,4.2707,0.41034,-0.485123,-0.151831
1708857852189217,15.2767,-1.2101,4.51172,0.448756,-0.412362,-0.148334
1708857852190631,15.514,-1.34808,4.4726,0.448526,-0.417788,-0.148907
1708857852192083,16.2267,-1.12582,4.70351,0.443825,-0.358693,-0.14961
1708857852193506,16.1511,-1.038,4.36685,0.440558,-0.38961,-0.152146
1708857852194968,16.343,-0.463138,4.68199,0.405636,-0.34529,-0.14979
1708857852196380,15.4227,-0.955882,4.29074,0.43047,-0.431289,-0.150597
1708857852197811,15.6461,-1.36299,4.10781,0.45117,-0.408483,-0.152912
1708857852199243,15.9914,-1.09487,4.34636,0.440979,-0.388637,-0.146605
1708857852200675,16.4931,-1.1004,3.71457,0.443193,-0.380465,-0.149799
1708857852202109,17.3741,-0.97116,4.15593,0.435828,-0.295559,-0.149955
1708857852203530,16.8749,-0.527696,4.1624,0.402722,-0.351037,-0.154331
1708857852204963,16.5143,-0.776579,4.61278,0.419438,-0.337008,-0.147307
1708857852206432,14.9108,-1.74446,4.70688,0.477658,-0.452422,-0.149678
1708857852207833,14.6767,-1.46056,4.94479,0.461407,-0.440085,-0.145286
1708857852209280,13.7622,-1.32863,4.69597,0.443139,-0.510618,-0.148094
1708857852210697,14.0448,-1.40139,4.44532,0.459186,-0.480707,-0.152454
1708857852212126,14.5545,-0.804347,4.10116,0.415664,-0.465265,-0.147798
1708857852213573,15.3028,-1.17932,4.24938,0.443337,-0.428151,-0.15063
1708857852215005,16.3449,-1.40421,4.24719,0.455417,-0.359468,-0.151671
1708857852216423,16.6531,-1.2764,4.66582,0.445382,-0.355719,-0.148436
1708857852217880,16.8633,-1.44934,4.38145,0.474855,-0.338385,-0.153253
1708857852219280,16.7417,-0.915756,4.69327,0.425162,-0.340216,-0.149958
1708857852220745,16.0456,-0.991959,4.45094,0.421021,-0.386943,-0.149187
1708857852222159,16.0079,-1.62597,4.00979,0.481383,-0.396499,-0.150714
1708857852223595,16.3036,-0.870646,4.41014,0.421234,-0.373963,-0.148962
1708857852225006,16.761,-1.05415,3.88174,0.431941,-0.36027,-0.150895
1708857852226466,17.5162,-1.17259,3.94511,0.452323,-0.299302,-0.151256
1708857852227875,17.0521,-0.352614,4.4849,0.393183,-0.336293,-0.153893
1708857852229345,16.5108,-0.791142,4.63036,0.419502,-0.346712,-0.146441
1708857852230756,15.2863,-1.44278,4.80177,0.470862,-0.426693,-0.152344
1708857852232196,14.8411,-1.14176,5.02669,0.439724,-0.441897,-0.146699
1708857852233636,14.3146,-1.07112,4.92504,0.439988,-0.471236,-0.146964
1708857852235077,14.2008,-0.846968,4.70879,0.433567,-0.48537,-0.153418
1708857852236493,14.8961,-0.500411,4.4842,0.406788,-0.44316,-0.151073
1708857852237932,15.3536,-0.494243,4.52584,0.405795,-0.422229,-0.145864
1708857852239370,16.0647,-0.972905,4.61536,0.44281,-0.381835,-0.153705
1708857852240783,16.505,-0.981123,4.67401,0.438596,-0.366224,-0.147322
1708857852242196,16.9617,-0.932441,4.45231,0.425063,-0.334199,-0.147339
1708857852243644,17.2023,-0.508034,4.57736,0.409388,-0.325716,-0.149999
1708857852245069,16.721,-0.265578,4.41994,0.393378,-0.345655,-0.148325
1708857852246509,16.0361,-0.807174,4.42455,0.431405,-0.394432,-0.152814
1708857852247940,16.3454,-0.884369,4.48226,0.428514,-0.376794,-0.147747
1708857852249359,16.6626,-0.960161,4.11472,0.433261,-0.369122,-0.148638
1708857852250796,17.7824,-0.789329,4.08418,0.43085,-0.295314,-0.14935
1708857852252230,17.8078,-0.327054,4.42303,0.400326,-0.290883,-0.15506
1708857852253668,17.2358,-0.17104,4.70376,0.383035,-0.314908,-0.151144
1708857852255085,16.1642,-0.921005,5.1326,0.438529,-0.3673,-0.151793
1708857852256517,14.8116,-1.07605,5.14421,0.439481,-0.454699,-0.149946
1708857852257972,14.1607,-1.35563,5.37966,0.462372,-0.471739,-0.147892
1708857852259383,13.8046,-0.907373,4.72094,0.43077,-0.515281,-0.153426
1708857852260850,14.6381,-0.274642,4.81664,0.398917,-0.452739,-0.152138
1708857852262306,15.2785,-0.411315,4.15689,0.392315,-0.442394,-0.152319
1708857852263698,16.8167,-0.628525,4.57848,0.426071,-0.333293,-0.153781
1708857852265102,17.0504,-0.662222,4.69597,0.415915,-0.341629,-0.149989
1708857852266537,17.4881,-1.27546,4.73032,0.452566,-0.299295,-0.150635
1708857852267987,17.3337,-0.913122,4.87565,0.436936,-0.321651,-0.15343
1708857852269418,16.9319,-0.290242,4.79608,0.385576,-0.336499,-0.1487
1708857852270840,16.2818,-0.950301,4.60203,0.446086,-0.377006,-0.151894
1708857852272288,16.2655,-1.04937,4.41186,0.434977,-0.38913,-0.156164
1708857852273714,16.8906,-0.897895,4.44105,0.425595,-0.349893,-0.145962
1708857852275147,17.4133,-1.48422,4.17881,0.470115,-0.324819,-0.153081
1708857852276609,18.0358,-0.942286,4.47834,0.426928,-0.273208,-0.152804
1708857852278010,17.3022,-0.603791,4.75859,0.414721,-0.321493,-0.151304
1708857852279450,16.5887,-1.20211,4.89483,0.447924,-0.346071,-0.152528
1708857852280881,15.2585,-1.45815,5.18127,0.456919,-0.438991,-0.151758
1708857852282316,15.05,-1.57174,5.26124,0.460686,-0.419626,-0.144984
1708857852283749,14.2435,-1.50738,5.23325,0.463719,-0.490673,-0.150531
1708857852285163,14.54,-1.1915,5.17393,0.447926,-0.459118,-0.153125
1708857852286617,14.8865,-0.746685,4.89957,0.417332,-0.451536,-0.150935
1708857852288053,15.722,-0.972212,4.93017,0.441165,-0.401049,-0.149115
1708857852289472,16.2357,-1.33542,4.86471,0.451674,-0.381788,-0.151739
1708857852290895,16.9138,-1.17559,5.12307,0.441673,-0.341541,-0.150169
1708857852292332,17.3409,-1.19467,4.65786,0.454636,-0.322283,-0.150236
1708857852293794,17.5534,-0.746931,4.97987,0.421477,-0.305572,-0.150496
1708857852295190,17.0641,-0.690224,4.71792,0.409829,-0.331035,-0.149107
1708857852296633,16.426,-1.27479,4.66897,0.451232,-0.372477,-0.149015
1708857852298090,16.3929,-1.208,4.68874,0.444603,-0.377438,-0.150198
1708857852299506,16.9394,-1.48127,4.43448,0.458997,-0.356582,-0.147232
1708857852300919,17.8953,-1.16384,4.42124,0.44691,-0.285116,-0.15031
1708857852302354,17.7629,-0.773737,4.75286,0.427424,-0.303289,-0.154606
1708857852303788,17.3632,-0.762829,5.08588,0.415397,-0.304989,-0.150605
1708857852305231,16.0001,-1.31913,5.41616,0.455584,-0.380916,-0.150642
1708857852306649,14.9253,-1.60579,5.54686,0.469971,-0.446968,-0.150577
1708857852308101,14.2603,-1.64512,5.6881,0.471117,-0.46777,-0.146818
1708857852309522,13.8386,-1.16232,5.08118,0.438929,-0.513742,-0.153442
1708857852310998,14.6172,-0.803782,5.12874,0.427395,-0.458609,-0.153256
1708857852312377,15.3809,-0.454571,4.61061,0.400529,-0.434734,-0.149731
1708857852313832,16.7423,-0.669358,4.95828,0.42288,-0.336737,-0.154253
1708857852315269,16.88,-0.834256,4.88399,0.430841,-0.35167,-0.150355
1708857852316725,17.3871,-1.06431,5.05263,0.436599,-0.310518,-0.151746
1708857852318156,17.4775,-0.701523,5.35906,0.432098,-0.31459,-0.153369
1708857852319538,17.1053,-0.184828,5.01029,0.386423,-0.328948,-0.146709
1708857852321013,16.4977,-0.49888,4.99983,0.41782,-0.360134,-0.15299
1708857852322420,16.2277,-0.68884,4.68306,0.420944,-0.400451,-0.155536
1708857852323857,16.9963,-0.538296,4.83102,0.407824,-0.333708,-0.144586
1708857852325275,17.3092,-1.03908,4.47444,0.446188,-0.340445,-0.155051
1708857852326711,18.1444,-0.569154,4.69619,0.413702,-0.263726,-0.150612
1708857852328171,17.2928,-0.348969,4.78219,0.394701,-0.327754,-0.152394
1708857852329567,16.7898,-0.852606,5.16254,0.43231,-0.337762,-0.151963
1708857852330996,15.6506,-0.994389,5.36917,0.441292,-0.413974,-0.151578
1708857852332450,15.2511,-1.10061,5.56454,0.438845,-0.418147,-0.1451
1708857852333875,14.456,-1.24219,5.56813,0.456092,-0.469141,-0.15137
1708857852335294,14.3563,-0.766634,5.3878,0.428488,-0.477994,-0.150251
1708857852336752,14.8735,-0.509286,5.30582,0.411471,-0.452402,-0.152332
1708857852338176,15.5865,-0.549397,5.29433,0.41571,-0.411931,-0.145929
1708857852339616,16.3168,-0.861619,5.13427,0.428251,-0.373035,-0.153704
1708857852341029,16.9298,-0.709764,5.33222,0.427061,-0.346548,-0.14934
1708857852342489,17.3981,-0.849481,4.73906,0.426147,-0.316316,-0.150968
1708857852343902,17.7717,-0.376392,5.23083,0.405647,-0.29496,-0.150605
1708857852345354,17.32,-0.24485,5.03393,0.390449,-0.314852,-0.150192
1708857852346771,16.3648,-0.855315,4.79237,0.435932,-0.382712,-0.150102
1708857852348195,16.5209,-0.802266,5.02852,0.428232,-0.369216,-0.152126
1708857852349650,16.8437,-0.906601,4.77692,0.428922,-0.364434,-0.146722
1708857852351061,17.7604,-1.16319,4.46771,0.448658,-0.293797,-0.150996
1708857852352495,17.84,-0.762714,5.02109,0.425073,-0.299494,-0.152506
1708857852353920,17.4916,-0.381987,5.20699,0.394295,-0.30101,-0.150968
1708857852355344,16.3084,-1.35692,5.56857,0.463302,-0.364697,-0.149691
1708857852356783,15.173,-1.72564,5.59093,0.478312,-0.442989,-0.152035
1708857852358223,14.7966,-1.38928,5.97127,0.44729,-0.426964,-0.142197
1708857852359641,13.7595,-1.59674,5.46412,0.471295,-0.52974,-0.154108
1708857852361068,14.586,-1.19133,5.42594,0.446356,-0.447843,-0.15148
1708857852362545,14.9668,-0.780556,4.99176,0.410898,-0.463411,-0.149958
1708857852364005,16.4901,-1.11701,5.22792,0.440119,-0.353166,-0.152929
1708857852365414,16.7428,-1.25181,5.20431,0.453786,-0.359044,-0.15045
1708857852366838,17.489,-1.38781,5.27149,0.455269,-0.313101,-0.151474
1708857852368245,17.7501,-1.13081,5.51563,0.449889,-0.297873,-0.152507
1708857852369683,17.4545,-0.585837,5.26882,0.404679,-0.310016,-0.148293
1708857852371113,16.9821,-1.04021,5.24384,0.436409,-0.340332,-0.149299
1708857852372535,16.425,-1.02225,5.14018,0.444669,-0.381873,-0.15293
1708857852373997,16.7963,-0.858824,5.29889,0.42259,-0.353955,-0.147082
1708857852375434,17.2306,-1.49175,4.89329,0.465789,-0.341194,-0.149631
1708857852376832,18.0002,-1.01146,4.84964,0.436117,-0.277705,-0.150807
1708857852378286,17.5158,-0.554811,5.31064,0.408497,-0.315398,-0.151245
1708857852379710,16.8493,-1.0636,5.46633,0.434583,-0.338177,-0.148259
1708857852381136,15.9447,-1.59002,5.58726,0.470036,-0.391172,-0.151929
1708857852382589,15.4921,-1.54363,5.93486,0.461847,-0.41985,-0.145704
1708857852384014,14.9339,-1.35235,6.14806,0.459457,-0.432581,-0.147305
1708857852385455,14.3732,-1.27873,5.63097,0.45337,-0.486208,-0.151106
1708857852386888,14.9556,-0.828723,5.59955,0.4322,-0.446529,-0.15268
1708857852388287,15.5424,-0.77401,5.59581,0.422582,-0.41837,-0.145081
1708857852389720,16.5462,-1.21589,5.57745,0.449925,-0.359863,-0.150267
1708857852391190,16.9454,-1.12876,5.62611,0.44603,-0.354562,-0.150669
1708857852392598,17.7165,-1.01954,5.03637,0.428312,-0.294385,-0.149038
1708857852394008,18.0265,-0.437394,5.53611,0.410332,-0.290083,-0.149667
1708857852395442,17.5631,-0.378269,5.16325,0.397985,-0.306093,-0.150326
1708857852396876,16.9703,-0.842086,5.09024,0.437264,-0.355076,-0.150627
1708857852398325,17.1317,-0.610287,5.28974,0.414092,-0.340476,-0.153757
1708857852399744,17.5826,-0.680847,4.90262,0.421811,-0.325551,-0.147338
1708857852401173,18.3949,-0.989216,4.81074,0.43914,-0.273473,-0.150116
1708857852402619,18.6541,-0.326215,5.25174,0.405007,-0.252791,-0.15091
1708857852404096,17.9505,-0.157642,5.52622,0.385625,-0.288565,-0.15173
1708857852405460,17.0979,-0.923301,5.87685,0.442363,-0.324792,-0.152267
1708857852406919,15.8828,-1.1503,5.84407,0.44335,-0.407261,-0.149104
1708857852408344,15.6469,-0.984383,6.25179,0.436048,-0.391901,-0.144624
1708857852409779,14.5151,-1.03217,6.05368,0.438378,-0.486182,-0.15461
1708857852411198,14.8215,-0.798306,5.93539,0.431258,-0.441015,-0.151879
1708857852412628,14.994,-0.753077,5.47131,0.41721,-0.461153,-0.150353
1708857852414074,16.4341,-0.593134,5.89887,0.412069,-0.358127,-0.151674
1708857852415535,16.5974,-0.831657,5.69807,0.428317,-0.365998,-0.151699
1708857852416956,17.2125,-1.1849,5.77223,0.451149,-0.335903,-0.153366
1708857852418363,17.8413,-0.506541,6.07291,0.417309,-0.28884,-0.15351
1708857852419804,17.8614,-0.237347,5.71754,0.3899,-0.301498,-0.148111
1708857852421229,17.5429,-0.968064,5.72475,0.442496,-0.303155,-0.149628
1708857852422662,16.7959,-0.67063,5.64761,0.421179,-0.372332,-0.152917
1708857852424089,17.41,-0.517848,5.60072,0.407391,-0.321514,-0.146262
1708857852425531,17.7932,-1.20967,5.20112,0.453254,-0.315064,-0.15092
1708857852426963,18.6709,-0.5913,5.24971,0.416319,-0.255265,-0.149885
1708857852428382,18.4728,-0.342695,5.4398,0.401129,-0.264003,-0.15301
1708857852429825,17.866,-0.82443,5.71364,0.424837,-0.292579,-0.151978
1708857852431265,17.0358,-1.47153,5.80251,0.466212,-0.337722,-0.152384
