t,fx,fy,fz,tx,ty,tz
1709144272919211,-2.04063,3.04936,4.22419,0.065079,-1.72535,-0.027979
1709144272920647,-1.77176,3.38864,4.17664,0.043709,-1.72274,-0.024049
1709144272922074,-0.108437,3.31959,4.22016,0.047568,-1.63928,-0.025229
1709144272923511,1.73843,3.2399,4.54395,0.048872,-1.52066,-0.019384
1709144272924942,2.25926,3.08454,4.79803,0.051334,-1.47708,-0.023579
1709144272926388,1.35284,3.05797,4.8672,0.057384,-1.52653,-0.020435
1709144272927795,0.077981,3.10785,4.5307,0.051395,-1.5986,-0.014695
1709144272929234,-0.301212,3.09239,4.0218,0.047268,-1.61433,-0.011083
1709144272930691,0.122385,3.13459,3.83775,0.041881,-1.60417,-0.009087
1709144272932109,1.13766,3.43507,3.92807,0.02229,-1.54205,-0.003746
1709144272933533,2.0251,3.29747,4.19735,0.027334,-1.49972,-0.007079
1709144272934966,2.83388,2.99529,4.44079,0.057339,-1.41842,9e-06
1709144272936406,1.16674,3.55452,4.45036,0.015825,-1.51508,-0.002454
1709144272937835,0.02307,3.72513,4.11326,0.003388,-1.59835,-0.010393
1709144272939272,0.578006,3.63654,3.45703,0.021238,-1.52792,0.005871
1709144272940695,-0.038698,4.45362,3.52141,-0.031624,-1.59184,-0.002113
1709144272942134,0.189945,4.55364,3.6745,-0.04194,-1.56123,0.007589
1709144272943608,0.119733,4.06655,3.84224,-0.00938,-1.57753,0.005355
1709144272945030,0.317093,4.22759,4.16753,-0.024179,-1.55572,0.008732
1709144272946428,-0.088577,4.32857,4.2217,-0.030738,-1.56998,0.013131
1709144272947859,-0.6717,4.25396,3.96572,-0.024018,-1.61994,0.008755
1709144272949329,-0.355194,2.71917,2.8296,-0.024432,-1.58034,0.029801
1709144272950768,-0.340009,0.286708,2.6082,0.260237,-1.59611,-0.004874
1709144272952173,0.659608,5.575,5.80412,-0.04006,-1.57025,-0.003081
1709144272953593,1.62815,11.3008,5.24543,-0.355722,-1.45954,0.009035
1709144272955028,0.447987,14.2983,2.36212,-0.550022,-1.56137,0.040398
1709144272956469,-0.217974,14.695,0.007832,-0.654334,-1.54136,0.0481
1709144272957881,-2.184,9.81358,1.97749,-0.315082,-1.73955,0.057839
1709144272959317,-0.723908,3.85791,2.27787,-0.028512,-1.5741,0.044788
1709144272960785,-1.22378,0.480304,5.70222,0.177089,-1.70035,0.04034
1709144272962194,1.07811,0.311955,6.43353,0.141225,-1.51449,0.03537
1709144272963627,1.92422,0.8915,6.24144,0.141569,-1.507,0.0536
1709144272965043,2.80596,2.44506,3.73731,0.034655,-1.40221,0.048047
1709144272966488,0.839596,4.72102,1.96563,-0.0793,-1.53488,0.052406
1709144272967925,-0.862744,6.66835,0.674716,-0.198251,-1.62084,0.041848
1709144272969364,-1.94524,6.064,0.647771,-0.189439,-1.684,0.05759
1709144272970783,-1.73175,2.51821,2.83098,0.008015,-1.69977,0.057035
1709144272972221,0.199824,-1.38642,5.17313,0.222243,-1.57829,0.061502
1709144272973650,1.65549,-4.33108,6.32201,0.400549,-1.5146,0.050481
1709144272975086,2.34675,-4.50701,4.82944,0.390325,-1.45371,0.03708
1709144272976506,1.3266,-2.49365,3.7959,0.311565,-1.52076,0.033251
1709144272977942,0.903886,0.585584,2.58489,0.142382,-1.53786,0.020036
1709144272979378,0.916581,3.29362,2.18159,0.015845,-1.54731,0.026419
1709144272980820,1.49691,5.42652,1.7536,-0.096227,-1.50921,0.032516
1709144272982243,2.05454,7.32715,2.13487,-0.207639,-1.48482,0.033992
1709144272983674,2.7173,6.52372,2.57305,-0.164283,-1.4414,0.033068
1709144272985113,1.79338,3.56187,2.36484,-0.017356,-1.46876,0.039891
1709144272986550,-0.164128,0.289494,3.11249,0.146165,-1.62415,0.021274
1709144272987993,0.238931,-3.24246,3.31305,0.355469,-1.55565,0.026336
1709144272989443,-0.397625,-4.86425,4.13242,0.450095,-1.62887,0.014617
1709144272990869,0.408408,-4.57203,4.05864,0.426649,-1.5551,0.0033
1709144272992310,0.187552,-3.43784,3.88726,0.391089,-1.57821,-0.00243
1709144272993727,0.202657,-1.38453,3.31587,0.279896,-1.57274,-0.014191
1709144272995171,0.053837,0.35793,2.31955,0.203475,-1.57409,-0.003328
1709144272996589,-0.330202,1.70618,1.88551,0.119162,-1.59431,-0.009229
1709144272998034,-0.365405,1.47974,1.91989,0.135847,-1.59933,-0.014992
1709144272999457,-0.133647,0.448096,2.33362,0.205456,-1.58787,-0.019877
1709144273000911,0.275972,-0.49189,3.29372,0.254879,-1.58048,-0.026888
1709144273002349,1.2293,-1.28743,3.82452,0.321929,-1.52289,-0.02849
1709144273003778,1.96063,-0.471078,3.90337,0.285383,-1.48599,-0.038424
1709144273005198,2.52997,1.62246,3.47011,0.19375,-1.44906,-0.038774
1709144273006611,1.94735,4.31265,2.6165,0.04374,-1.46855,-0.037469
1709144273008052,1.18346,6.32836,1.67735,-0.056706,-1.51777,-0.043949
1709144273009482,0.699609,7.96239,1.05675,-0.14404,-1.53261,-0.036717
1709144273010929,0.369028,7.8783,1.11596,-0.15245,-1.58781,-0.031539
1709144273012375,2.00494,5.92645,1.74185,-0.045512,-1.46774,-0.029171
1709144273013839,2.22949,3.78637,2.70846,0.063903,-1.46831,-0.026133
1709144273015244,2.08711,1.341,3.55046,0.196483,-1.44682,-0.033912
1709144273016653,-0.261423,-0.025354,3.93501,0.277631,-1.59295,-0.034595
1709144273018095,-1.8432,0.037129,3.57504,0.278781,-1.6744,-0.04622
1709144273019527,-2.41662,1.4855,2.83055,0.206494,-1.71648,-0.044928
1709144273020990,-1.20196,3.66249,2.05114,0.088722,-1.65554,-0.040143
1709144273022375,0.278942,5.9252,1.74093,-0.028129,-1.55945,-0.03862
1709144273023817,0.889165,7.40525,1.85852,-0.108623,-1.53618,-0.036276
1709144273025255,0.653121,7.67071,2.19166,-0.122865,-1.53294,-0.030267
1709144273026673,-0.584741,7.32798,2.49231,-0.116573,-1.6216,-0.024654
1709144273028140,-0.619753,6.35074,2.45418,-0.062476,-1.62756,-0.016623
1709144273029551,0.192223,5.48201,2.31911,-0.007866,-1.58774,-0.015956
1709144273030983,1.04828,5.66229,2.38145,-0.044307,-1.55193,-0.013908
1709144273032405,2.03526,5.46763,2.44049,-0.02603,-1.48344,-0.006115
1709144273033841,1.99736,5.87875,2.46084,-0.047664,-1.48856,-0.013374
1709144273035303,1.00922,6.75141,2.50505,-0.109437,-1.54142,0.000288
1709144273036686,0.000191,6.59938,1.9192,-0.103085,-1.60243,0.006271
1709144273038120,0.031529,6.25541,1.46868,-0.102716,-1.59459,0.014249
1709144273039549,0.013194,5.2888,1.3178,-0.059117,-1.60017,0.015136
1709144273041007,-0.23951,3.54609,1.55733,0.017777,-1.61028,0.019024
1709144273042415,-0.562715,1.39673,2.19795,0.131975,-1.63393,0.018853
1709144273043849,-0.79058,-0.230762,2.88592,0.219959,-1.64739,0.011587
1709144273045282,-0.634263,-0.758579,3.37268,0.253958,-1.63538,0.015931
1709144273046733,-0.829376,-0.510857,3.06646,0.241971,-1.62861,0.016877
1709144273048141,-1.53583,1.04702,2.36711,0.151366,-1.67465,0.010502
1709144273049585,-1.90051,2.68795,1.57475,0.071609,-1.7018,0.004015
1709144273051016,-1.62709,3.73511,1.0043,0.002781,-1.68887,0.013879
1709144273052453,-0.502521,4.05986,1.01716,-0.019977,-1.63098,0.018996
1709144273053895,0.732577,3.30703,1.38714,0.025599,-1.57179,0.016156
1709144273055333,1.56187,2.35479,1.9417,0.075087,-1.50343,0.022146
1709144273056746,1.10705,1.09573,2.27278,0.132794,-1.54474,0.013516
1709144273058182,0.355676,-0.327124,2.27418,0.212206,-1.55764,0.014684
1709144273059616,-0.939318,-1.05321,2.0785,0.251943,-1.66511,0.007143
1709144273061042,-0.243892,-1.16638,1.71877,0.245111,-1.62374,0.001558
1709144273062474,1.14107,-1.38676,1.31156,0.275864,-1.53183,0.008815
1709144273063907,1.91286,-1.11953,1.46034,0.249799,-1.49373,-0.007934
1709144273065351,1.88424,-0.929748,1.8431,0.242037,-1.45652,-0.002699
1709144273066772,-0.498492,-1.6062,1.93993,0.286375,-1.61136,-0.01023
1709144273068208,-1.55802,-2.29648,1.9046,0.318038,-1.65324,-0.016355
1709144273069630,-2.24595,-3.08281,1.73714,0.372034,-1.70637,-0.01749
1709144273071106,-1.50555,-3.29133,1.58358,0.379433,-1.6701,-0.025029
1709144273072501,-0.031414,-3.13547,1.73093,0.382092,-1.57035,-0.021955
1709144273073919,0.42649,-2.33923,1.94796,0.351858,-1.55712,-0.043948
1709144273075356,0.967332,-1.00293,2.40065,0.282303,-1.50183,-0.03694
1709144273076841,-0.050983,-0.069013,2.11592,0.249198,-1.57237,-0.039028
1709144273078257,-0.346509,1.25197,1.54718,0.174765,-1.58369,-0.039398
1709144273079690,-0.182071,2.23385,0.964921,0.128402,-1.57785,-0.036342
1709144273081125,0.360593,2.61882,0.495876,0.103821,-1.56676,-0.037149
1709144273082538,1.94953,2.21854,0.740773,0.115662,-1.43737,-0.035814
1709144273083956,1.20386,1.35766,1.49099,0.172301,-1.51645,-0.040984
1709144273085419,1.18194,0.447445,2.23597,0.218026,-1.50048,-0.040115
1709144273086831,1.21451,-0.468569,2.46751,0.276764,-1.50205,-0.03471
1709144273088260,0.964711,-0.134766,2.04317,0.251569,-1.50413,-0.034855
1709144273089667,0.49419,0.773024,1.70651,0.207879,-1.53705,-0.04024
1709144273091150,0.029298,1.61246,0.964554,0.169454,-1.54819,-0.03705
1709144273092587,-0.55825,2.6814,1.20046,0.100475,-1.59323,-0.03338
1709144273094032,-0.273595,2.87998,1.57397,0.093722,-1.5811,-0.034453
1709144273095439,0.37799,3.09982,2.02797,0.091802,-1.53522,-0.020576
1709144273096885,0.246654,3.51197,2.27547,0.06178,-1.53697,-0.017849
1709144273098321,-0.189071,3.76339,1.89222,0.045126,-1.55861,-0.0145
1709144273099737,-0.656782,4.46428,1.62105,0.01635,-1.60727,-0.020593
1709144273101152,-0.270866,5.34111,1.15739,-0.043663,-1.58386,-0.006531
1709144273102597,0.690655,5.73985,1.24073,-0.059124,-1.53256,-0.00189
1709144273104009,1.4716,6.6387,1.5592,-0.105674,-1.49879,0.001818
1709144273105445,2.00098,7.50308,1.77114,-0.160233,-1.45883,0.010826
1709144273106883,1.78987,7.3632,1.81671,-0.154331,-1.47075,0.017705
1709144273108309,0.525607,7.5077,1.50924,-0.169994,-1.51875,0.025635
1709144273109743,-1.31717,7.26628,1.26486,-0.168078,-1.67199,0.023279
1709144273111204,-0.620126,5.92581,0.766213,-0.099244,-1.61938,0.031416
1709144273112618,0.596157,5.27761,1.15575,-0.069528,-1.55435,0.038939
1709144273114055,1.8032,4.81996,1.85828,-0.058841,-1.49196,0.03107
1709144273115479,1.84715,4.10302,2.42724,-0.004944,-1.46483,0.041162
1709144273116918,-0.003821,3.99138,2.52889,-0.008046,-1.58411,0.034587
1709144273118352,-1.22631,4.61762,2.13012,-0.04592,-1.63701,0.042193
1709144273119766,-2.21285,4.73203,1.38192,-0.047188,-1.71851,0.042528
1709144273121204,-1.20461,5.27895,0.705703,-0.082843,-1.66516,0.046685
1709144273122652,0.223254,5.92224,0.949763,-0.124849,-1.56915,0.051022
1709144273124082,0.750253,5.81428,1.45172,-0.116921,-1.56813,0.036986
1709144273125494,1.61529,5.26888,2.12016,-0.084347,-1.49108,0.04709
1709144273126939,0.743984,4.70771,2.19719,-0.050891,-1.55772,0.044017
1709144273128372,0.286489,4.20952,1.9067,-0.032752,-1.56913,0.046406
1709144273129798,-0.256071,4.02623,1.36695,-0.010486,-1.62353,0.042717
1709144273131226,0.511179,3.97656,0.787432,-0.02637,-1.59013,0.034111
1709144273132684,2.08001,3.56998,1.09516,0.000632,-1.46076,0.039248
1709144273134099,1.21424,3.11079,1.57776,0.030088,-1.55674,0.022515
1709144273135533,1.7104,2.03946,2.0895,0.07967,-1.49478,0.018809
1709144273136955,1.31873,0.73577,2.12041,0.169068,-1.51617,0.019099
1709144273138388,0.608409,0.502683,1.87128,0.16808,-1.56395,0.004954
1709144273139829,0.278718,-0.240937,1.68297,0.217858,-1.5695,0.000161
1709144273141270,-0.340735,-1.19793,1.5402,0.278253,-1.60793,-0.009727
1709144273142684,-0.436872,-1.11533,2.0724,0.26887,-1.61339,-0.023362
1709144273144117,0.062835,-1.73654,2.46502,0.316406,-1.58787,-0.030658
1709144273145575,0.926419,-1.98009,2.62459,0.343056,-1.53214,-0.038706
1709144273147026,1.05744,-1.20168,2.60635,0.301597,-1.50979,-0.045026
1709144273148441,0.088711,-0.634901,2.09655,0.278464,-1.56961,-0.051671
1709144273149872,-0.411501,-0.234314,1.6727,0.267189,-1.60878,-0.06586
1709144273151317,0.22014,-0.212898,1.33717,0.270244,-1.57085,-0.062398
1709144273152763,1.27567,-0.434645,1.67069,0.286357,-1.51226,-0.068704
1709144273154155,2.25665,-0.807716,2.11285,0.306928,-1.46783,-0.080612
1709144273155607,3.20281,-1.44918,2.19752,0.357697,-1.39349,-0.086402
1709144273157017,3.3133,-1.46383,2.33097,0.356041,-1.39275,-0.09757
1709144273158489,2.66237,-1.53274,2.1939,0.36269,-1.39967,-0.096648
1709144273159902,0.906581,-2.18042,1.73095,0.409481,-1.5347,-0.108763
1709144273161345,1.30544,-2.42166,1.54991,0.421357,-1.49257,-0.111215
1709144273162766,2.48174,-2.32431,1.71131,0.423309,-1.43281,-0.112277
1709144273164190,3.73468,-2.09883,1.84293,0.409918,-1.3626,-0.128678
1709144273165637,4.55259,-2.18343,2.10191,0.43218,-1.27516,-0.124042
1709144273167039,2.77398,-1.86495,2.37701,0.419422,-1.38453,-0.137668
1709144273168470,1.40139,-1.5521,2.39237,0.3941,-1.44685,-0.136536
1709144273169902,0.223073,-2.07889,1.89678,0.445921,-1.52404,-0.140283
1709144273171354,0.930658,-1.28585,1.61766,0.405128,-1.48399,-0.140275
1709144273172797,2.09298,-0.115925,1.85879,0.339681,-1.39688,-0.139085
1709144273174237,2.6171,0.453492,1.78631,0.318495,-1.38776,-0.148948
1709144273175668,3.20614,1.07733,2.16869,0.287781,-1.31645,-0.149688
1709144273177102,2.48127,1.65047,2.17694,0.26296,-1.37647,-0.14517
1709144273178521,2.39226,1.80812,1.79275,0.247086,-1.37029,-0.144815
1709144273179962,2.58778,1.69457,1.32214,0.262123,-1.38024,-0.14175
1709144273181398,3.70477,1.95519,0.881036,0.242033,-1.31055,-0.139796
1709144273182822,5.13186,2.06482,1.35199,0.230833,-1.22689,-0.138191
1709144273184252,5.15966,1.74946,1.67665,0.241999,-1.21241,-0.136548
1709144273185702,4.52458,1.05805,2.08537,0.283064,-1.26945,-0.141631
1709144273187101,4.55799,0.720804,2.10531,0.304709,-1.2456,-0.131661
1709144273188548,3.97775,1.0679,1.73292,0.272046,-1.2892,-0.125462
1709144273189994,3.97742,1.36062,1.31719,0.255691,-1.2915,-0.130304
1709144273191385,4.21839,1.62489,1.08692,0.249922,-1.26642,-0.122916
1709144273192830,3.64545,2.49533,1.65928,0.186269,-1.3072,-0.124002
1709144273194266,3.40868,2.46807,2.11157,0.183061,-1.32115,-0.118262
1709144273195682,3.3414,1.85063,2.36185,0.235853,-1.30844,-0.108403
1709144273197121,2.83817,2.69761,2.40902,0.168434,-1.34582,-0.108786
1709144273198566,2.50126,3.0605,2.04439,0.14946,-1.35964,-0.10663
1709144273200024,1.9345,3.08373,1.53808,0.152251,-1.40902,-0.104826
1709144273201438,2.50965,3.61129,1.63756,0.110929,-1.37702,-0.102773
1709144273202882,3.29779,3.44182,1.9052,0.119288,-1.33449,-0.088856
1709144273204314,3.67156,3.06326,2.27622,0.130333,-1.33559,-0.091436
1709144273205752,4.4013,2.7351,2.53109,0.155744,-1.26213,-0.082091
1709144273207170,3.69706,2.92104,2.37214,0.137188,-1.3369,-0.089908
1709144273208608,3.49069,2.56887,2.33203,0.1332,-1.3037,-0.080928
1709144273210052,1.42295,1.14471,1.67661,0.222144,-1.46476,-0.081408
1709144273211453,2.08483,0.623452,1.96398,0.241148,-1.43672,-0.087661
1709144273212865,3.62148,0.125992,2.30474,0.269129,-1.34299,-0.078662
1709144273214336,4.90379,-0.32016,2.1414,0.28392,-1.28907,-0.081677
1709144273215779,5.48621,-0.380879,2.78337,0.287699,-1.21934,-0.084095
1709144273217200,3.64196,-0.493447,2.71165,0.309432,-1.33781,-0.088321
1709144273218644,2.17916,-0.105161,2.61418,0.270376,-1.4187,-0.095184
1709144273220066,1.3849,-0.750318,2.09897,0.316933,-1.48008,-0.094301
1709144273221486,2.00431,-0.499355,1.87144,0.310473,-1.44324,-0.087952
1709144273222903,3.1814,0.330935,2.17618,0.250612,-1.38023,-0.092977
1709144273224329,3.81455,-0.112607,2.18072,0.291678,-1.34432,-0.097836
1709144273225793,3.81284,-0.189455,2.70569,0.296318,-1.33598,-0.102992
1709144273227230,2.94798,-0.371221,2.88744,0.302859,-1.38203,-0.105809
1709144273228674,2.37248,-1.12505,2.35172,0.35218,-1.42358,-0.107097
1709144273230067,2.45144,-1.18406,1.85357,0.356331,-1.41626,-0.1095
1709144273231493,3.06724,-1.15742,1.54594,0.354639,-1.40272,-0.113194
1709144273232971,4.37728,-1.32793,1.88628,0.363267,-1.29452,-0.119852
1709144273234392,3.7399,-1.79771,2.32343,0.392505,-1.35781,-0.119419
1709144273235810,3.36471,-2.74247,2.62231,0.444372,-1.34985,-0.12907
1709144273237222,2.78852,-3.25173,2.68111,0.480248,-1.40412,-0.127708
1709144273238652,3.07452,-3.29336,2.01718,0.482076,-1.37874,-0.131787
1709144273240133,3.65282,-3.06761,1.54069,0.474863,-1.33708,-0.133555
1709144273241567,3.5143,-2.65431,1.47156,0.458648,-1.33929,-0.145407
1709144273242955,2.82367,-2.39557,1.96102,0.443015,-1.38781,-0.15072
1709144273244390,2.92586,-2.60023,2.23538,0.464433,-1.36903,-0.14783
1709144273245821,2.90657,-2.48324,2.46988,0.474487,-1.36614,-0.149626
1709144273247258,2.72071,-1.65174,2.24321,0.428371,-1.36617,-0.154622
1709144273248676,2.16354,-1.18323,1.65072,0.405222,-1.40387,-0.158256
1709144273250111,2.07028,-0.508433,1.0394,0.37354,-1.4061,-0.163499
1709144273251557,2.49751,0.164951,1.12821,0.341243,-1.39139,-0.16092
1709144273252996,3.33927,-0.316873,1.34928,0.373453,-1.34653,-0.161184
1709144273254427,4.22402,-0.761807,1.62044,0.397916,-1.29492,-0.156898
1709144273255839,4.42422,-0.609906,2.10497,0.387193,-1.26873,-0.158982
1709144273257301,3.97282,-0.452848,1.90583,0.381107,-1.29408,-0.161507
1709144273258716,2.86356,-0.552449,1.52061,0.386035,-1.33645,-0.157434
1709144273260153,1.19698,-0.447455,0.984268,0.374199,-1.47238,-0.166603
1709144273261567,2.02185,-0.815617,1.05982,0.396339,-1.40378,-0.154815
1709144273263007,3.17631,-0.987338,1.15952,0.413803,-1.37132,-0.156269
1709144273264451,4.94392,-0.712205,1.30204,0.386436,-1.25147,-0.154262
1709144273265880,5.14257,-0.374133,1.9096,0.387674,-1.21955,-0.151523
1709144273267308,2.89742,0.377388,2.04379,0.33876,-1.36685,-0.160208
1709144273268735,1.76574,0.253756,1.79133,0.341487,-1.41129,-0.149127
1709144273270191,0.847355,0.223565,1.19342,0.351378,-1.48425,-0.151248
1709144273271649,1.62001,1.33671,1.2053,0.287121,-1.44315,-0.145449
1709144273273038,2.74064,1.4935,1.32256,0.285019,-1.38201,-0.144916
1709144273274470,3.26641,1.66639,1.56053,0.270117,-1.35894,-0.142584
1709144273275905,3.18634,2.19177,2.21877,0.235044,-1.33869,-0.142178
1709144273277349,1.99813,1.97785,2.09795,0.25223,-1.44488,-0.140499
1709144273278759,2.13296,1.5389,1.55156,0.274183,-1.4168,-0.127647
1709144273280195,2.09186,1.71167,1.06149,0.254926,-1.45202,-0.128589
1709144273281633,3.68524,1.85419,1.06325,0.238956,-1.34855,-0.127757
1709144273283083,3.9581,1.36852,1.63687,0.266705,-1.33031,-0.124434
1709144273284516,3.39753,0.641153,1.97016,0.301285,-1.39104,-0.128256
1709144273285926,3.53772,-0.128945,2.51734,0.340077,-1.34822,-0.119091
1709144273287366,2.7024,-0.423742,2.45314,0.359526,-1.43913,-0.123353
1709144273288819,3.46433,-0.537465,1.69145,0.364194,-1.36429,-0.118065
1709144273290238,2.78295,-0.252113,1.46259,0.349207,-1.41807,-0.120918
1709144273291674,2.54387,0.271847,1.74477,0.310764,-1.43092,-0.12937
1709144273293095,2.25697,-0.284409,2.07844,0.357574,-1.45799,-0.131297
1709144273294521,2.68095,-0.774889,2.31139,0.381916,-1.42706,-0.12522
1709144273295976,3.17333,-0.664925,2.78098,0.37183,-1.38946,-0.120895
1709144273297387,2.29192,-0.482359,2.57234,0.373255,-1.45243,-0.134026
1709144273298827,1.944,-0.431317,2.21015,0.372097,-1.46053,-0.133513
1709144273300258,1.31551,-0.284703,1.72496,0.35552,-1.51107,-0.144328
1709144273301705,1.95669,-0.574905,1.78823,0.375562,-1.48109,-0.142602
1709144273303111,3.25165,-1.50333,1.8277,0.44067,-1.41281,-0.14537
1709144273304543,4.28083,-1.74457,2.13129,0.44735,-1.35656,-0.145514
1709144273306024,5.13907,-1.90923,2.43949,0.45053,-1.29189,-0.156514
1709144273307420,4.30412,-2.07619,2.4991,0.47501,-1.3323,-0.161666
1709144273308835,2.51471,-2.8154,2.0999,0.503142,-1.44503,-0.163626
1709144273310276,2.07047,-3.69857,1.72548,0.567443,-1.47466,-0.174905
1709144273311714,2.81098,-3.97316,1.63477,0.577388,-1.44478,-0.172528
1709144273313169,4.70109,-4.3548,1.49387,0.605046,-1.33429,-0.18166
1709144273314628,6.09724,-4.59421,1.8197,0.62243,-1.23853,-0.184943
1709144273316013,5.62533,-3.83921,2.33005,0.580522,-1.24659,-0.192758
1709144273317471,3.4707,-4.06928,2.52692,0.604832,-1.38633,-0.203311
1709144273318916,2.50185,-4.66936,2.13967,0.645566,-1.41112,-0.196026
1709144273320310,1.54278,-4.23725,1.87857,0.619095,-1.48705,-0.200172
1709144273321767,2.16498,-3.72903,1.60101,0.595223,-1.44119,-0.202399
1709144273323202,3.32336,-3.7122,1.36131,0.608477,-1.3919,-0.214252
1709144273324670,4.7599,-3.01229,1.61811,0.573289,-1.29311,-0.21687
1709144273326052,4.80756,-2.72089,2.19821,0.545127,-1.2849,-0.214916
1709144273327503,3.82056,-3.57033,2.14913,0.61463,-1.3434,-0.221877
1709144273328930,3.24353,-3.84161,1.81191,0.625786,-1.37177,-0.215084
1709144273330378,3.15729,-3.46495,1.57333,0.598059,-1.40082,-0.223316
1709144273331807,4.7138,-3.42948,1.32922,0.600611,-1.28402,-0.221535
1709144273333235,4.54789,-3.21482,1.54611,0.594663,-1.30816,-0.229131
1709144273334662,4.22467,-3.48711,1.71887,0.605291,-1.32697,-0.230247
1709144273336104,3.93526,-4.14542,2.08237,0.642077,-1.33269,-0.220629
1709144273337494,3.92577,-4.12627,2.08072,0.641656,-1.35684,-0.232566
1709144273338949,4.36719,-3.96728,1.63746,0.642233,-1.30438,-0.214544
1709144273340364,3.65887,-3.38302,1.44764,0.604897,-1.35982,-0.22726
1709144273341814,3.27045,-2.57159,1.74434,0.55386,-1.37851,-0.229544
1709144273343210,2.89349,-2.95615,1.8255,0.579065,-1.40479,-0.224292
1709144273344651,2.8624,-2.68862,2.38106,0.574078,-1.40852,-0.21814
1709144273346097,2.96268,-2.03621,2.55433,0.529004,-1.38302,-0.209027
1709144273347528,1.90901,-1.81093,2.45963,0.5165,-1.46096,-0.207234
1709144273348964,1.51099,-1.20584,2.13897,0.490187,-1.46708,-0.204121
1709144273350417,0.858995,-0.423712,1.89677,0.434956,-1.53419,-0.199243
1709144273351856,1.77388,-0.334168,1.70723,0.423487,-1.47041,-0.190141
1709144273353263,2.30339,-0.61422,1.89594,0.436592,-1.45691,-0.181589
1709144273354670,3.40953,-0.374757,2.10244,0.417038,-1.38817,-0.174435
1709144273356113,3.51557,-0.105422,2.44542,0.403255,-1.38776,-0.170862
1709144273357548,3.02855,-0.012941,2.62046,0.38197,-1.39415,-0.164759
1709144273358977,1.00737,-0.214793,2.62711,0.387076,-1.50409,-0.146388
1709144273360409,-0.430171,-0.744802,2.14844,0.407989,-1.62278,-0.152768
1709144273361842,0.328445,-0.863811,1.87276,0.405452,-1.55476,-0.13302
1709144273363270,1.53964,-0.726755,1.52236,0.392381,-1.53365,-0.135275
1709144273364705,4.15842,-0.186204,1.57905,0.351154,-1.34657,-0.120267
1709144273366175,4.54467,0.652232,1.95489,0.312795,-1.32076,-0.117116
1709144273367602,2.68963,1.03853,2.75032,0.270033,-1.42325,-0.11464
1709144273369029,0.519223,0.034428,2.77548,0.325106,-1.53306,-0.094621
1709144273370475,-1.14798,-0.144889,2.36675,0.338922,-1.64625,-0.093673
1709144273371897,-0.785298,0.765774,1.77386,0.267215,-1.61272,-0.077287
1709144273373302,-0.21257,1.00045,1.38122,0.274465,-1.60451,-0.082909
1709144273374729,1.40766,1.75892,1.1027,0.209263,-1.4793,-0.07594
1709144273376172,1.53975,2.22236,1.73318,0.170531,-1.4792,-0.073951
1709144273377602,1.10566,1.3435,1.94502,0.227942,-1.50658,-0.07416
1709144273379067,0.616982,0.670647,1.75569,0.265888,-1.52654,-0.050303
1709144273380497,0.937997,0.489162,1.22442,0.267791,-1.54247,-0.05976
1709144273381912,2.70166,0.948496,0.987565,0.234881,-1.39654,-0.049507
1709144273383338,1.98378,1.14072,0.942787,0.220393,-1.4651,-0.057526
1709144273384766,2.07458,0.462127,0.735332,0.252317,-1.45477,-0.059711
1709144273386189,2.35378,-0.26604,1.14052,0.296902,-1.41792,-0.054301
1709144273387619,1.78404,-0.554523,1.49397,0.299821,-1.47884,-0.05403
1709144273389106,2.55583,-1.3302,0.994702,0.361693,-1.40096,-0.04667
1709144273390514,2.22213,-0.894263,0.709739,0.340949,-1.42607,-0.056795
1709144273391928,1.7015,0.245187,0.842148,0.2566,-1.45145,-0.061866
1709144273393357,1.60377,-0.465336,0.576774,0.31505,-1.46307,-0.063166
1709144273394810,2.17749,-0.796159,0.550055,0.335542,-1.41244,-0.059857
1709144273396266,2.22754,-0.04234,1.1475,0.284561,-1.39898,-0.056406
1709144273397684,1.37105,-0.242788,1.05313,0.306654,-1.44808,-0.067854
1709144273399123,0.971512,-0.477437,0.78208,0.323946,-1.47423,-0.067327
1709144273400559,1.39296,-0.013769,0.352719,0.291002,-1.44993,-0.070123
1709144273401964,2.31155,-0.014317,0.222665,0.296514,-1.40933,-0.065882
1709144273403410,3.47848,-0.452185,0.023611,0.325188,-1.33871,-0.068806
1709144273404836,4.40926,-0.41415,-0.087206,0.322768,-1.29341,-0.070068
1709144273406287,5.77121,0.27478,0.32366,0.276782,-1.18358,-0.0696
1709144273407724,4.33647,0.072544,0.820309,0.28549,-1.26859,-0.070285
1709144273409141,2.58964,-1.05578,0.275528,0.359479,-1.37794,-0.070654
1709144273410557,2.60576,-1.38235,0.224687,0.37379,-1.38022,-0.067436
1709144273411987,3.74979,-1.14693,0.02327,0.35296,-1.3344,-0.073888
1709144273413413,5.77294,-1.29098,-0.473893,0.366755,-1.20654,-0.068488
1709144273414860,6.84572,-0.846957,-0.083691,0.350369,-1.13507,-0.074794
1709144273416295,6.02278,0.182441,0.725505,0.282394,-1.1695,-0.07943
1709144273417712,3.68004,-0.574842,1.11436,0.330375,-1.29999,-0.07473
1709144273419182,1.94297,-1.51072,0.860687,0.396814,-1.40189,-0.071695
1709144273420599,1.57492,-0.576992,0.589584,0.338802,-1.43414,-0.06682
1709144273422019,2.55314,0.194965,0.283289,0.295597,-1.38637,-0.072704
1709144273423436,4.06552,0.58423,-0.046174,0.280043,-1.29879,-0.070173
