t,r11,r12,r13,r21,r22,r23,r31,r32,r33
1709144274411980,2.87595e-06,-1,5.90375e-06,0.359846,6.54317e-06,0.933012,-0.933012,-5.58855e-07,0.359846
1709144274421865,2.89322e-06,-1,5.91982e-06,0.353109,6.5601e-06,0.935582,-0.935582,-6.165e-07,0.353109
1709144274432188,3.4154e-06,-1,5.93462e-06,0.346623,6.75056e-06,0.938005,-0.938005,-1.14659e-06,0.346623
1709144274441922,3.56486e-06,-1,5.94971e-06,0.339929,6.80721e-06,0.940451,-0.940451,-1.3301e-06,0.339929
1709144274452222,3.72536e-06,-1,5.96496e-06,0.333104,6.86524e-06,0.94289,-0.94289,-1.52565e-06,0.333104
1709144274462019,2.8212e-06,-1,5.97927e-06,0.32658,6.57277e-06,0.945169,-0.945169,-7.13798e-07,0.32658
1709144274471658,2.15485e-06,-1,5.99415e-06,0.319746,6.36848e-06,0.947503,-0.947503,-1.2512e-07,0.319746
1709144274482127,2.83103e-06,-1,6.00833e-06,0.312962,6.59251e-06,0.949766,-0.949766,-8.08433e-07,0.312962
1709144274491803,2.72958e-06,-1,6.0218e-06,0.306393,6.56851e-06,0.951905,-0.951905,-7.5326e-07,0.306393
1709144274501675,2.06384e-06,-1,6.03561e-06,0.299675,6.3767e-06,0.954041,-0.954041,-1.60269e-07,0.299675
1709144274511950,2.28635e-06,-1,6.04824e-06,0.293186,6.45278e-06,0.956055,-0.956055,-4.12615e-07,0.293186
1709144274521667,2.8574e-06,-1,6.06027e-06,0.286841,6.62523e-06,0.957978,-0.957978,-9.98996e-07,0.286841
1709144274531964,2.20499e-06,-1,6.07262e-06,0.280327,6.44725e-06,0.959905,-0.959905,-4.14263e-07,0.280327
1709144274541732,2.66842e-06,-1,6.08398e-06,0.274018,6.58231e-06,0.961724,-0.961724,-8.9916e-07,0.274018
1709144274552163,2.73702e-06,-1,6.09505e-06,0.267813,6.60541e-06,0.963471,-0.963471,-1.0047e-06,0.267813
1709144274562019,2.12199e-06,-1,6.1061e-06,0.261528,6.44855e-06,0.965196,-0.965196,-4.51223e-07,0.261528
1709144274572013,2.27574e-06,-1,6.11621e-06,0.255512,6.49467e-06,0.966806,-0.966806,-6.37436e-07,0.255512
1709144274581644,2.48981e-06,-1,6.12612e-06,0.249566,6.55365e-06,0.968358,-0.968358,-8.82158e-07,0.249566
1709144274592077,1.81598e-06,-1,6.13618e-06,0.24345,6.39366e-06,0.969913,-0.969913,-2.67489e-07,0.24345
1709144274602010,2.34224e-06,-1,6.14528e-06,0.237608,6.52582e-06,0.971361,-0.971361,-8.14991e-07,0.237608
1709144274611849,2.49842e-06,-1,6.15394e-06,0.231978,6.56564e-06,0.972721,-0.972721,-1.0027e-06,0.231978
1709144274622146,1.98227e-06,-1,6.16268e-06,0.226174,6.45132e-06,0.974087,-0.974087,-5.37062e-07,0.226174
1709144274632210,2.14995e-06,-1,6.17093e-06,0.220485,6.49309e-06,0.97539,-0.97539,-7.36447e-07,0.220485
1709144274642067,2.77518e-06,-1,6.17837e-06,0.215114,6.63071e-06,0.976589,-0.976589,-1.38116e-06,0.215114
1709144274651916,1.31422e-06,-1,6.18616e-06,0.209606,6.3242e-06,0.977786,-0.977786,1.16253e-08,0.209606
1709144274662118,1.15946e-06,-1,6.19353e-06,0.204093,6.29981e-06,0.978951,-0.978951,1.29007e-07,0.204093
1709144274671764,2.19233e-06,-1,6.20037e-06,0.198769,6.51242e-06,0.980046,-0.980046,-9.16145e-07,0.198769
1709144274682144,1.82286e-06,-1,6.20723e-06,0.193397,6.44258e-06,0.981121,-0.981121,-5.87989e-07,0.193397
1709144274691891,1.7755e-06,-1,6.21413e-06,0.187831,6.43702e-06,0.982201,-0.982201,-5.7669e-07,0.187831
1709144274702179,1.99303e-06,-1,6.22059e-06,0.182412,6.47977e-06,0.983222,-0.983222,-8.24875e-07,0.182412
1709144274712018,2.05562e-06,-1,6.22655e-06,0.177161,6.49224e-06,0.984182,-0.984182,-9.20003e-07,0.177161
1709144274721692,1.43503e-06,-1,6.23265e-06,0.171873,6.38654e-06,0.985119,-0.985119,-3.42447e-07,0.171873
1709144274732008,1.41328e-06,-1,6.23844e-06,0.166557,6.3867e-06,0.986032,-0.986032,-3.54474e-07,0.166557
1709144274741664,2.24527e-06,-1,6.24352e-06,0.161675,6.52438e-06,0.986844,-0.986844,-1.20631e-06,0.161675
1709144274752087,1.48465e-06,-1,6.24833e-06,0.157006,6.40394e-06,0.987598,-0.987598,-4.85216e-07,0.157006
1709144274761909,1.26249e-06,-1,6.2531e-06,0.152209,6.3724e-06,0.988348,-0.988348,-2.96007e-07,0.152209
1709144274772117,1.48444e-06,-1,6.2576e-06,0.147488,6.40811e-06,0.989064,-0.989064,-5.45281e-07,0.147488
1709144274781966,1.75522e-06,-1,6.2618e-06,0.142922,6.44838e-06,0.989734,-0.989734,-8.4225e-07,0.142922
1709144274791765,1.5349e-06,-1,6.26587e-06,0.138416,6.41801e-06,0.990374,-0.990374,-6.52828e-07,0.138416
1709144274801959,1.39772e-06,-1,6.26995e-06,0.133782,6.40057e-06,0.991011,-0.991011,-5.46351e-07,0.133782
1709144274812064,1.84776e-06,-1,6.27384e-06,0.129136,6.45992e-06,0.991627,-0.991627,-1.02212e-06,0.129136
1709144274822006,1.02793e-06,-1,6.27747e-06,0.1246,6.35663e-06,0.992207,-0.992207,-2.37745e-07,0.1246
1709144274831856,1.21682e-06,-1,6.28083e-06,0.120334,6.38161e-06,0.992734,-0.992734,-4.52179e-07,0.120334
1709144274842136,9.02155e-07,-1,6.28406e-06,0.116061,6.34629e-06,0.993242,-0.993242,-1.66724e-07,0.116061
1709144274851901,1.17544e-06,-1,6.28708e-06,0.111918,6.37913e-06,0.993717,-0.993717,-4.6442e-07,0.111918
1709144274862003,1.15085e-06,-1,6.28978e-06,0.108031,6.3773e-06,0.994148,-0.994148,-4.64624e-07,0.108031
1709144274872042,9.23089e-07,-1,6.29232e-06,0.104225,6.35426e-06,0.994554,-0.994554,-2.62246e-07,0.104225
1709144274882024,1.6062e-06,-1,6.29478e-06,0.100437,6.42427e-06,0.994943,-0.994943,-9.65844e-07,0.100437
1709144274892068,1.28242e-06,-1,6.29722e-06,0.0966276,6.39167e-06,0.995321,-0.995321,-6.67937e-07,0.0966276
1709144274901736,1.46205e-06,-1,6.29951e-06,0.0928255,6.40802e-06,0.995682,-0.995682,-8.7098e-07,0.0928255
1709144274911790,1.15064e-06,-1,6.30163e-06,0.0890677,6.37907e-06,0.996026,-0.996026,-5.84798e-07,0.0890677
1709144274921831,9.23832e-07,-1,6.30369e-06,0.0854117,6.35956e-06,0.996346,-0.996346,-3.82048e-07,0.0854117
1709144274932163,8.77851e-07,-1,6.30555e-06,0.0819295,6.35627e-06,0.996638,-0.996638,-3.5829e-07,0.0819295
1709144274942251,8.44084e-07,-1,6.30731e-06,0.07847,6.3541e-06,0.996916,-0.996916,-3.46546e-07,0.07847
1709144274951994,8.46843e-07,-1,6.30894e-06,0.0751253,6.35474e-06,0.997174,-0.997174,-3.70488e-07,0.0751253
1709144274962228,1.11407e-06,-1,6.31043e-06,0.0719007,6.3742e-06,0.997412,-0.997412,-6.57463e-07,0.0719007
1709144274971971,9.74441e-07,-1,6.31184e-06,0.0687837,6.36391e-06,0.997632,-0.997632,-5.37981e-07,0.0687837
1709144274982067,8.10949e-07,-1,6.31313e-06,0.0656667,6.35276e-06,0.997842,-0.997842,-3.94637e-07,0.0656667
1709144274992324,1.12678e-06,-1,6.31438e-06,0.0625448,6.37249e-06,0.998042,-0.998042,-7.2964e-07,0.0625448
1709144275002179,6.7545e-07,-1,6.3156e-06,0.0594218,6.34458e-06,0.998233,-0.998233,-2.98971e-07,0.0594218
1709144275011887,4.63467e-07,-1,6.3168e-06,0.0562065,6.33286e-06,0.998419,-0.998419,-1.07689e-07,0.0562065
1709144275021983,1.18766e-06,-1,6.31787e-06,0.0532348,6.37214e-06,0.998582,-0.998582,-8.49641e-07,0.0532348
1709144275032085,3.19006e-07,-1,6.31877e-06,0.0504215,6.32682e-06,0.998728,-0.998728,1.1432e-12,0.0504215
1709144275041901,9.73421e-07,-1,6.3196e-06,0.0477873,6.35889e-06,0.998858,-0.998858,-6.70312e-07,0.0477873
1709144275052258,8.85697e-07,-1,6.32033e-06,0.045291,6.35396e-06,0.998974,-0.998974,-5.98534e-07,0.045291
1709144275062125,1.13484e-06,-1,6.32098e-06,0.0429845,6.36392e-06,0.999076,-0.999076,-8.62091e-07,0.0429845
1709144275071841,9.29091e-07,-1,6.32155e-06,0.0407807,6.35418e-06,0.999168,-0.999168,-6.70521e-07,0.0407807
1709144275082169,1.09491e-06,-1,6.32209e-06,0.0385756,6.35962e-06,0.999256,-0.999256,-8.50216e-07,0.0385756
1709144275091953,1.09323e-06,-1,6.32262e-06,0.0364066,6.35823e-06,0.999337,-0.999337,-8.62317e-07,0.0364066
1709144275101838,1.13956e-06,-1,6.32311e-06,0.0342475,6.35842e-06,0.999413,-0.999413,-9.22338e-07,0.0342475
1709144275111833,7.42635e-07,-1,6.32354e-06,0.0321451,6.34414e-06,0.999483,-0.999483,-5.38981e-07,0.0321451
1709144275121896,3.94266e-07,-1,6.32393e-06,0.0301236,6.33294e-06,0.999546,-0.999546,-2.03587e-07,0.0301236
1709144275131871,4.65732e-07,-1,6.32429e-06,0.0281504,6.3349e-06,0.999604,-0.999604,-2.87516e-07,0.0281504
1709144275141861,5.13892e-07,-1,6.32461e-06,0.0262806,6.33593e-06,0.999655,-0.999655,-3.475e-07,0.0262806
1709144275151935,4.42629e-07,-1,6.3249e-06,0.0244989,6.33385e-06,0.9997,-0.9997,-2.87544e-07,0.0244989
1709144275162137,5.26965e-07,-1,6.32518e-06,0.0226837,6.3355e-06,0.999743,-0.999743,-3.83351e-07,0.0226837
1709144275171871,8.99722e-07,-1,6.32541e-06,0.0209936,6.34291e-06,0.99978,-0.99978,-7.66731e-07,0.0209936
1709144275181653,3.13668e-07,-1,6.32563e-06,0.0192876,6.3305e-06,0.999814,-0.999814,-1.91604e-07,0.0192876
1709144275191996,8.42937e-07,-1,6.32583e-06,0.0176815,6.33974e-06,0.999844,-0.999844,-7.30955e-07,0.0176815
1709144275201788,2.93747e-07,-1,6.32598e-06,0.0161388,6.32989e-06,0.99987,-0.99987,-1.91615e-07,0.0161388
1709144275211819,1.76325e-07,-1,6.32611e-06,0.0146275,6.32801e-06,0.999893,-0.999893,-8.37712e-08,0.0146275
1709144275221746,1.91267e-07,-1,6.32623e-06,0.0131832,6.3282e-06,0.999913,-0.999913,-1.07851e-07,0.0131832
1709144275231785,2.78908e-07,-1,6.32638e-06,0.0118904,6.32925e-06,0.999929,-0.999929,-2.03665e-07,0.0118904
1709144275241853,2.59669e-07,-1,6.32645e-06,0.0107525,6.32887e-06,0.999942,-0.999942,-1.91629e-07,0.0107525
1709144275252119,4.45322e-07,-1,6.32651e-06,0.00977931,6.33056e-06,0.999952,-0.999952,-3.83431e-07,0.00977931
1709144275261788,5.63373e-08,-1,6.32655e-06,0.00890456,6.3268e-06,0.99996,-0.99996,6.76681e-14,0.00890456
1709144275271906,5.16986e-08,-1,6.32659e-06,0.00817137,6.3268e-06,0.999967,-0.999967,3.33067e-14,0.00817137
1709144275282169,-2.40474e-07,-1,6.32661e-06,0.00745335,6.32464e-06,0.999972,-0.999972,2.87622e-07,0.00745335
1709144275291974,-1.12603e-07,-1,6.32663e-06,0.00684025,6.32571e-06,0.999977,-0.999977,1.55876e-07,0.00684025
1709144275301955,-2.48523e-07,-1,6.32666e-06,0.00618123,6.325e-06,0.999981,-0.999981,2.87624e-07,0.00618123
1709144275311999,-1.56996e-07,-1,6.32669e-06,0.00550256,6.32573e-06,0.999985,-0.999985,1.91807e-07,0.00550256
1709144275322070,-4.11917e-08,-1,6.32672e-06,0.00485843,6.32644e-06,0.999988,-0.999988,7.19291e-08,0.00485843
1709144275331802,9.93178e-08,-1,6.32673e-06,0.00433202,6.3271e-06,0.999991,-0.999991,-7.19093e-08,0.00433202
1709144275342168,-7.13659e-08,-1,6.32674e-06,0.00389203,6.32642e-06,0.999992,-0.999992,9.59893e-08,0.00389203
1709144275351848,-1.69401e-07,-1,6.32675e-06,0.00354195,6.32611e-06,0.999994,-0.999994,1.91809e-07,0.00354195
1709144275362186,-3.93565e-08,-1,6.32676e-06,0.00324548,6.3266e-06,0.999995,-0.999995,5.98897e-08,0.00324548
1709144275371891,1.8835e-08,-1,6.32676e-06,0.00297702,6.32679e-06,0.999996,-0.999996,-5.60663e-15,0.00297702
1709144275382127,1.71847e-08,-1,6.32677e-06,0.00271618,6.32679e-06,0.999996,-0.999996,-5.27356e-15,0.00271618
1709144275391862,1.55624e-08,-1,6.32677e-06,0.00245976,6.32679e-06,0.999997,-0.999997,-3.44169e-15,0.00245976
1709144275402247,1.38306e-08,-1,6.32678e-06,0.00218603,6.32679e-06,0.999998,-0.999998,-2.498e-15,0.00218603
1709144275412055,2.87725e-07,-1,6.32678e-06,0.0019181,6.32732e-06,0.999998,-0.999998,-2.75589e-07,0.0019181
1709144275422038,1.03948e-08,-1,6.32679e-06,0.00164298,6.32679e-06,0.999999,-0.999999,-3.88578e-16,0.00164298
1709144275431963,8.74779e-09,-1,6.32679e-06,0.00138266,6.32679e-06,0.999999,-0.999999,-9.4369e-16,0.00138266
1709144275441875,1.87072e-07,-1,6.32679e-06,0.00115413,6.327e-06,0.999999,-0.999999,-1.7977e-07,0.00115413
1709144275451872,2.45822e-07,-1,6.32679e-06,0.000958176,6.32702e-06,1,-1,-2.3976e-07,0.000958176
1709144275462066,2.68536e-07,-1,6.32679e-06,0.000788155,6.327e-06,1,-1,-2.6355e-07,0.000788155
1709144275472280,1.23883e-07,-1,6.32679e-06,0.000632689,6.32687e-06,1,-1,-1.1988e-07,0.000632689
1709144275481971,1.46945e-07,-1,6.32679e-06,0.000501843,6.32687e-06,1,-1,-1.4377e-07,0.000501843
1709144275492209,9.83272e-08,-1,6.32679e-06,0.000396278,6.32683e-06,1,-1,-9.582e-08,0.000396278
1709144275501732,1.93628e-09,-1,6.32679e-06,0.000306045,6.32679e-06,1,-1,1.11022e-16,0.000306045
1709144275511839,1.50596e-09,-1,6.32679e-06,0.000238029,6.32679e-06,1,-1,5.55112e-17,0.000238029
1709144275521965,1.28899e-09,-1,6.32679e-06,0.000203736,6.32679e-06,1,-1,2.77556e-16,0.000203736
1709144275532082,1.81017e-07,-1,6.32679e-06,0.000197051,6.32683e-06,1,-1,-1.7977e-07,0.000197051
1709144275542340,1.9285e-07,-1,6.32679e-06,0.000191206,6.32683e-06,1,-1,-1.9164e-07,0.000191206
1709144275551907,1.25952e-09,-1,6.32679e-06,0.000199076,6.32679e-06,1,-1,5.55112e-17,0.000199076
1709144275562289,4.56727e-07,-1,6.32679e-06,0.000216108,6.32689e-06,1,-1,-4.5536e-07,0.000216108
1709144275572169,1.81219e-07,-1,6.32679e-06,0.000229064,6.32684e-06,1,-1,-1.7977e-07,0.000229064
1709144275582234,-1.06296e-07,-1,6.32679e-06,0.000247167,6.32677e-06,1,-1,1.0786e-07,0.000247167
1709144275591752,1.58509e-09,-1,6.32679e-06,0.000250537,6.32679e-06,1,-1,-5.55112e-17,0.000250537
1709144275601820,1.54576e-09,-1,6.32679e-06,0.000244319,6.32679e-06,1,-1,-3.88578e-16,0.000244319
1709144275611941,1.8118e-07,-1,6.32679e-06,0.00022282,6.32683e-06,1,-1,-1.7977e-07,0.000222821
1709144275622033,1.81011e-07,-1,6.32679e-06,0.000196229,6.32683e-06,1,-1,-1.7977e-07,0.000196229
1709144275632080,1.44872e-07,-1,6.32679e-06,0.000174125,6.32682e-06,1,-1,-1.4377e-07,0.000174125
1709144275642328,1.80723e-07,-1,6.32679e-06,0.000150583,6.32682e-06,1,-1,-1.7977e-07,0.000150583
1709144275652228,2.64211e-07,-1,6.32679e-06,0.000104517,6.32682e-06,1,-1,-2.6355e-07,0.000104517
1709144275661863,9.61784e-08,-1,6.32679e-06,5.66537e-05,6.3268e-06,1,-1,-9.582e-08,5.66537e-05
1709144275671924,2.15822e-07,-1,6.32679e-06,1.92098e-05,6.3268e-06,1,-1,-2.157e-07,1.92098e-05
1709144275682035,8.36101e-08,-1,6.32679e-06,-2.68558e-05,6.32679e-06,1,-1,-8.378e-08,-2.68558e-05
1709144275692221,1.79372e-07,-1,6.32679e-06,-6.28616e-05,6.32678e-06,1,-1,-1.7977e-07,-6.28616e-05
1709144275702284,1.19262e-07,-1,6.32679e-06,-9.7729e-05,6.32678e-06,1,-1,-1.1988e-07,-9.7729e-05
1709144275711737,8.29627e-08,-1,6.32679e-06,-0.000129181,6.32678e-06,1,-1,-8.378e-08,-0.000129181
1709144275721847,-1.30328e-08,-1,6.32679e-06,-0.000156917,6.3268e-06,1,-1,1.204e-08,-0.000156917
1709144275731823,1.42685e-07,-1,6.32679e-06,-0.000171419,6.32677e-06,1,-1,-1.4377e-07,-0.000171419
1709144275741789,1.18646e-07,-1,6.32679e-06,-0.00019508,6.32677e-06,1,-1,-1.1988e-07,-0.00019508
1709144275751781,2.26289e-08,-1,6.32679e-06,-0.000199335,6.32679e-06,1,-1,-2.389e-08,-0.000199335
1709144275761818,2.62259e-07,-1,6.32679e-06,-0.000204062,6.32674e-06,1,-1,-2.6355e-07,-0.000204062
1709144275771968,1.42534e-07,-1,6.32679e-06,-0.000195433,6.32677e-06,1,-1,-1.4377e-07,-0.000195433
1709144275782009,1.78599e-07,-1,6.32679e-06,-0.000185066,6.32676e-06,1,-1,-1.7977e-07,-0.000185066
1709144275792061,2.62473e-07,-1,6.32679e-06,-0.000170199,6.32675e-06,1,-1,-2.6355e-07,-0.000170199
1709144275802189,-1.28575e-08,-1,6.32679e-06,-0.00012922,6.3268e-06,1,-1,1.204e-08,-0.00012922
1709144275811967,1.19316e-07,-1,6.32679e-06,-8.91397e-05,6.32678e-06,1,-1,-1.1988e-07,-8.91397e-05
1709144275822213,2.3638e-08,-1,6.32679e-06,-3.98382e-05,6.32679e-06,1,-1,-2.389e-08,-3.98382e-05
1709144275831955,-1.07808e-07,-1,6.32679e-06,8.26483e-06,6.32679e-06,1,-1,1.0786e-07,8.26483e-06
1709144275841758,3.59812e-07,-1,6.32679e-06,4.30121e-05,6.32681e-06,1,-1,-3.5954e-07,4.30121e-05
1709144275852128,2.42865e-08,-1,6.32679e-06,6.26663e-05,6.3268e-06,1,-1,-2.389e-08,6.26663e-05
1709144275862045,3.60048e-07,-1,6.32679e-06,8.02235e-05,6.32682e-06,1,-1,-3.5954e-07,8.02235e-05
1709144275871861,1.80366e-07,-1,6.32679e-06,9.42447e-05,6.32681e-06,1,-1,-1.7977e-07,9.42447e-05
1709144275882163,1.80391e-07,-1,6.32679e-06,9.80798e-05,6.32681e-06,1,-1,-1.7977e-07,9.80798e-05
1709144275891779,2.64142e-07,-1,6.32679e-06,9.36458e-05,6.32682e-06,1,-1,-2.6355e-07,9.36458e-05
1709144275902175,-4.73253e-08,-1,6.32679e-06,8.60958e-05,6.32679e-06,1,-1,4.787e-08,8.60958e-05
1709144275911989,8.43349e-08,-1,6.32679e-06,8.7707e-05,6.3268e-06,1,-1,-8.378e-08,8.7707e-05
1709144275922092,2.43308e-08,-1,6.32679e-06,6.96702e-05,6.3268e-06,1,-1,-2.389e-08,6.96702e-05
1709144275932144,-1.17747e-08,-1,6.32679e-06,4.19268e-05,6.32679e-06,1,-1,1.204e-08,4.19268e-05
1709144275941950,2.39794e-08,-1,6.32679e-06,1.41233e-05,6.32679e-06,1,-1,-2.389e-08,1.41233e-05
1709144275951730,-1.21235e-08,-1,6.32679e-06,-1.32006e-05,6.32679e-06,1,-1,1.204e-08,-1.32006e-05
1709144275962069,2.36457e-08,-1,6.32679e-06,-3.86073e-05,6.32679e-06,1,-1,-2.389e-08,-3.86073e-05
1709144275972211,2.34945e-08,-1,6.32679e-06,-6.25158e-05,6.32679e-06,1,-1,-2.389e-08,-6.25158e-05
1709144275982187,2.63034e-07,-1,6.32679e-06,-8.16305e-05,6.32677e-06,1,-1,-2.6355e-07,-8.16305e-05
1709144275991735,1.7916e-07,-1,6.32679e-06,-9.6491e-05,6.32678e-06,1,-1,-1.7977e-07,-9.6491e-05
1709144276001913,1.1918e-07,-1,6.32679e-06,-0.000110572,6.32678e-06,1,-1,-1.1988e-07,-0.000110572
1709144276011772,8.29993e-08,-1,6.32679e-06,-0.000123396,6.32678e-06,1,-1,-8.378e-08,-0.000123396
1709144276022024,3.58705e-07,-1,6.32679e-06,-0.000132024,6.32675e-06,1,-1,-3.5954e-07,-0.000132024
1709144276031938,1.78949e-07,-1,6.32679e-06,-0.000129807,6.32677e-06,1,-1,-1.7977e-07,-0.000129807
1709144276041976,2.62763e-07,-1,6.32679e-06,-0.000124415,6.32676e-06,1,-1,-2.6355e-07,-0.000124415
1709144276052179,2.62814e-07,-1,6.32679e-06,-0.000116325,6.32676e-06,1,-1,-2.6355e-07,-0.000116325
1709144276061893,1.19248e-07,-1,6.32679e-06,-9.99664e-05,6.32678e-06,1,-1,-1.1988e-07,-9.99664e-05
1709144276072070,2.34562e-08,-1,6.32679e-06,-6.85677e-05,6.32679e-06,1,-1,-2.389e-08,-6.85677e-05
1709144276081739,4.43081e-07,-1,6.32679e-06,-3.69894e-05,6.32678e-06,1,-1,-4.43315e-07,-3.69894e-05
1709144276092182,1.7973e-07,-1,6.32679e-06,-6.36974e-06,6.32679e-06,1,-1,-1.7977e-07,-6.36974e-06
1709144276102038,2.63688e-07,-1,6.32679e-06,2.18532e-05,6.3268e-06,1,-1,-2.6355e-07,2.18532e-05
1709144276112104,1.80064e-07,-1,6.32679e-06,4.65408e-05,6.3268e-06,1,-1,-1.7977e-07,4.65408e-05
1709144276121801,1.80187e-07,-1,6.32679e-06,6.58353e-05,6.32681e-06,1,-1,-1.7977e-07,6.58353e-05
1709144276131660,2.6407e-07,-1,6.32679e-06,8.21938e-05,6.32682e-06,1,-1,-2.6355e-07,8.21938e-05
1709144276142117,1.68347e-07,-1,6.32679e-06,9.74736e-05,6.32681e-06,1,-1,-1.6773e-07,9.74736e-05
1709144276151891,-4.71892e-08,-1,6.32679e-06,0.000107601,6.32679e-06,1,-1,4.787e-08,0.000107601
1709144276161897,-1.13626e-08,-1,6.32679e-06,0.000107061,6.32679e-06,1,-1,1.204e-08,0.000107061
1709144276171854,-7.12875e-08,-1,6.32679e-06,0.000101549,6.32679e-06,1,-1,7.193e-08,0.000101549
1709144276181655,-1.07263e-07,-1,6.32679e-06,9.44178e-05,6.32678e-06,1,-1,1.0786e-07,9.44178e-05
1709144276192018,7.24463e-08,-1,6.32679e-06,8.47703e-05,6.3268e-06,1,-1,-7.191e-08,8.47703e-05
1709144276201934,1.92154e-07,-1,6.32679e-06,5.7686e-05,6.32681e-06,1,-1,-1.91789e-07,5.7686e-05
1709144276212099,2.40533e-08,-1,6.32679e-06,2.5808e-05,6.32679e-06,1,-1,-2.389e-08,2.5808e-05
1709144276221957,1.79753e-07,-1,6.32679e-06,-2.65459e-06,6.32679e-06,1,-1,-1.7977e-07,-2.65459e-06
1709144276232131,-7.21155e-08,-1,6.32679e-06,-2.93194e-05,6.3268e-06,1,-1,7.193e-08,-2.93194e-05
1709144276241883,2.63208e-07,-1,6.32679e-06,-5.41267e-05,6.32678e-06,1,-1,-2.6355e-07,-5.41267e-05
1709144276251798,3.35107e-07,-1,6.32679e-06,-7.47397e-05,6.32677e-06,1,-1,-3.3558e-07,-7.47397e-05
1709144276261897,3.58963e-07,-1,6.32679e-06,-9.1218e-05,6.32676e-06,1,-1,-3.5954e-07,-9.1218e-05
1709144276272143,2.15023e-07,-1,6.32679e-06,-0.000106977,6.32677e-06,1,-1,-2.157e-07,-0.000106977
1709144276281863,-1.28074e-08,-1,6.32679e-06,-0.000121298,6.3268e-06,1,-1,1.204e-08,-0.000121298
1709144276291842,3.58712e-07,-1,6.32679e-06,-0.000130886,6.32675e-06,1,-1,-3.5954e-07,-0.000130886
1709144276302079,3.46674e-07,-1,6.32679e-06,-0.000129747,6.32675e-06,1,-1,-3.47495e-07,-0.000129747
1709144276312155,2.62755e-07,-1,6.32679e-06,-0.000125613,6.32676e-06,1,-1,-2.6355e-07,-0.000125613
1709144276322201,-9.67385e-08,-1,6.32679e-06,-0.000118302,6.32681e-06,1,-1,9.599e-08,-0.000118302
1709144276332011,7.12347e-08,-1,6.32679e-06,-0.000106738,6.32679e-06,1,-1,-7.191e-08,-0.000106738
1709144276341935,7.14258e-08,-1,6.32679e-06,-7.65373e-05,6.32679e-06,1,-1,-7.191e-08,-7.65373e-05
1709144276351857,7.16468e-08,-1,6.32679e-06,-4.16032e-05,6.32679e-06,1,-1,-7.191e-08,-4.16032e-05
1709144276362224,7.18405e-08,-1,6.32679e-06,-1.09836e-05,6.32679e-06,1,-1,-7.191e-08,-1.09836e-05
1709144276371933,7.20236e-08,-1,6.32679e-06,1.79583e-05,6.3268e-06,1,-1,-7.191e-08,1.79583e-05
1709144276381757,2.63822e-07,-1,6.32679e-06,4.30054e-05,6.32681e-06,1,-1,-2.6355e-07,4.30054e-05
1709144276391879,1.6813e-07,-1,6.32679e-06,6.32588e-05,6.3268e-06,1,-1,-1.6773e-07,6.32588e-05
1709144276401931,7.24274e-08,-1,6.32679e-06,8.17743e-05,6.3268e-06,1,-1,-7.191e-08,8.17743e-05
1709144276412047,2.52303e-07,-1,6.32679e-06,9.9271e-05,6.32682e-06,1,-1,-2.51675e-07,9.9271e-05
1709144276421883,-2.33875e-08,-1,6.32679e-06,0.000109458,6.32679e-06,1,-1,2.408e-08,0.000109458
